path,subsystem,status,evidence
reports/CRYPTO_A7FF25R6_DENSE_FUNDING_STATE_AUDIT_20260530.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF26_NUMERIC_CLUE_FORENSIC_20260530.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF27_REPLAY_PREFLIGHT_20260530.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF27_REPLAY_PREFLIGHT_SUMMARY_20260530.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF28_DEEP_REPLAY_CONTRACT_20260530.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF28A_BOUNDED_DEEP_REPLAY_20260530.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF28A_BOUNDED_DEEP_REPLAY_SUMMARY_20260530.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF29_CANDIDATE_FORENSIC_20260530.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF2_FEATURE_PAIR_CLUSTERING_20260530.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF30_PORTFOLIO_REPLAY_CONTRACT_20260530.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF30A_PORTFOLIO_REPLAY_SMOKE_20260530.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF31_PORTFOLIO_FORENSIC_20260530.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF32_FAMILY_DIVERSIFICATION_CONTRACT_20260530.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF33_FAMILY_DIVERSIFIED_DRY_GENERATION_20260530.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF34_FAMILY_QUEUE_COVERAGE_AUDIT_20260530.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF35_DIVERSIFIED_NUMERIC_PREFLIGHT_20260530.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF36_DIVERSIFIED_CLUE_FORENSIC_20260530.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF37_DEEP_REPLAY_CONTRACT_20260530.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF37A_BOUNDED_DEEP_REPLAY_20260530.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF37B_DEEP_REPLAY_FORENSIC_20260530.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF38_FOCUSED_REPLAY_TASKFLOW_20260530.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF39_FOCUSED_TASKFLOW_FORENSIC_20260530.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF3_COARSE_TO_FINE_GENERATION_CONTRACT_20260530.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF40_CONTROL_STRICT_FOLLOWUP_20260530.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF42_FAMILY_BALANCED_NUMERIC_20260530.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF43_REPAIRED_SELECTOR_NUMERIC_CONFIRMATION_20260531.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF44_DEEP_FORENSIC_20260531.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF45_BOUNDED_DEEP_REPLAY_20260531.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF46_CANDIDATE_FREEZE_20260531.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF47_PORTFOLIO_MICROREPLAY_20260531.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF49_EXISTING_MAP_NON_L5_MINING_20260531.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF4_FEATURE_ROLE_PROMOTION_20260530.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF51_COMPACT_NON_L5_CONTRACT_20260531.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF51E_NON_L5_HEAVY_GENERATION_20260531.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF52_MATERIALIZATION_PREFLIGHT_CONTRACT_20260531.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF52E_MATERIALIZATION_PREFLIGHT_20260531.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF53_NUMERIC_RESPONSE_CONTRACT_20260531.md,feature_response,archive_only,response profiling evidence
reports/CRYPTO_A7FF53E_NUMERIC_RESPONSE_EXECUTION_S00_20260531.md,feature_response,archive_only,response profiling evidence
reports/CRYPTO_A7FF53E_NUMERIC_RESPONSE_SUMMARY_20260531.md,feature_response,archive_only,response profiling evidence
reports/CRYPTO_A7FF54_NUMERIC_CLUE_CONSOLIDATION_20260531.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF55_SELECTOR_REPAIR_CONTRACT_20260531.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF55D_SELECTOR_REPAIR_INPUTS_S01P_20260531.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF55D_SELECTOR_REPAIR_PARTIAL_DRYRUN_20260531.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF55F_FULL_PRIMARY_INPUT_REBUILD_20260531.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF55R1_SUPPLEMENTAL_QUEUE_FEASIBILITY_20260531.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF55R2_ATLAS_FIELD_FAMILY_GENERATION_REPAIR_20260531.md,field_contracts,archive_only,prior governance evidence; not all scripts are runtime core
reports/CRYPTO_A7FF55R3_REPAIRED_ATLAS_DRY_GENERATION_20260531.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF55R4_REPAIRED_ATLAS_COVERAGE_AUDIT_20260531.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF55R5_REPAIRED_ATLAS_NUMERIC_CONTRACT_20260531.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF55R5E_SHARDED_NUMERIC_SUMMARY_20260531.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF55R_SELECTOR_FIELD_FAMILY_REPAIR_CONTRACT_20260531.md,field_contracts,archive_only,prior governance evidence; not all scripts are runtime core
reports/CRYPTO_A7FF5_FACTOR_CANDIDATE_COMPILER_20260530.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF6_PORTFOLIO_MARGINAL_SELECTOR_DRYRUN_20260530.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF7E_EXPANDED_DERIVATION_PROBE_CONTRACT_20260530.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF8_EXPANDED_NUMERIC_PROBE_20260530.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF9_CONTINUATION_COMPARISON_20260530.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF9_EXPANDED_NUMERIC_PROBE_CONTINUATION_20260530.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FF_VERSION_20260530_A7FFR_TO_A7FF24R.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE0_TYPED_AST_GOVERNANCE_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE10_REPLAY_CLEAN_CONSOLIDATION_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE10E_SEARCH_READINESS_AUDIT_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE10R_REPLAY_CLEAN_POOL_REPAIR_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE11_SMALL_EXPANSION_CONTRACT_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE11E_SMALL_DRY_GENERATION_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE12_BLUEPRINT_REGISTRATION_AUDIT_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE12E_MATERIALIZATION_PREFLIGHT_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE13_NUMERIC_RESPONSE_CONTRACT_20260601.md,feature_response,archive_only,response profiling evidence
reports/CRYPTO_A7FFCORE13E_NUMERIC_RESPONSE_EXECUTION_20260601.md,feature_response,archive_only,response profiling evidence
reports/CRYPTO_A7FFCORE14_REPLAY_PREFLIGHT_CONTRACT_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE14E_BOUNDED_REPLAY_EXECUTION_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE14R_REPLAY_FAILURE_FORENSIC_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE14S_REPLAY_PACKET_REPAIR_CONTRACT_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE14SE_REPAIRED_PACKET_CONSTRUCTION_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE14SEE_SHARDED_BOUNDED_REPLAY_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE14SER_REPAIRED_REPLAY_FORENSIC_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE15X_OBJECTIVE_SURFACE_RESET_CONTRACT_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE15Y_REPLAY_STABILITY_SURFACE_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE15YR_SURFACE_FAILURE_REPAIR_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE16_PRIMITIVE_REPLAY_STABILITY_ATLAS_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE16E_EXPANDED_PRIMITIVE_OPERATOR_ATLAS_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE16ER_EXPANDED_ATLAS_FORENSIC_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE16F_NON_BASIS_SUPPLY_REPAIR_CONTRACT_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE16FE_NON_BASIS_ATLAS_EXECUTION_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE16FER_NON_BASIS_ATLAS_FORENSIC_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE16G_FAMILY_NATIVE_INTERACTION_CONTRACT_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE16GE_FAMILY_NATIVE_INTERACTION_PROBE_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE16GER_INTERACTION_PROBE_FORENSIC_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE16H_SECOND_PASS_INTERACTION_CONTRACT_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE16HE_SECOND_PASS_INTERACTION_BREADTH_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE16HER_SECOND_PASS_FORENSIC_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE16I_BALANCED_PRESEED_QUEUE_AUDIT_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE16J_NEARMISS_RESOLUTION_AUDIT_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE16K_H2_STRICT_FLOOR_REPAIR_CONTRACT_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE16KE_H2_STRICT_FLOOR_EXECUTION_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE16KR_H2_REPAIR_FORENSIC_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE16L_STRICT_PRESEED_QUEUE_LOCK_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE16M_H2_FLOOR_ARBITRATION_CONTRACT_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE16ME_BROADER_H2_REPAIR_EXECUTION_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE16R_PRIMITIVE_ATLAS_SUPPLY_REPAIR_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE17_OBJECTIVE_SEED_POLICY_CONTRACT_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE17E_OBJECTIVE_SEED_PACKET_CONSTRUCTION_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE18_BOUNDED_REPLAY_PREFLIGHT_CONTRACT_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE18E_BOUNDED_REPLAY_PREFLIGHT_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE19_BOUNDED_REPLAY_CONTRACT_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE19E_BOUNDED_REPLAY_EXECUTION_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE19R_BOUNDED_REPLAY_FORENSIC_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE19S_BOUNDED_REPLAY_REPAIR_CONTRACT_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE19SE_BOUNDED_REPLAY_REPAIR_EXECUTION_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE19SER_REPLAY_REPAIR_FORENSIC_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE1_AST_SCHEMA_ADAPTER_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE21_REPLAY_TRANSLATION_RESET_CONTRACT_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE21E_REPLAY_TRANSLATION_MATRIX_AUDIT_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE21R_TRANSLATION_MATRIX_FORENSIC_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE22_LAG_AWARE_REPLAY_TRANSLATION_CONTRACT_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE22E_LAG_AWARE_REPLAY_TRANSLATION_AUDIT_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE22R_LAG_TRANSLATION_FORENSIC_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE23_EXECUTABLE_HORIZON_REDESIGN_CONTRACT_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE23E_EXECUTABLE_HORIZON_DIAGNOSTIC_AUDIT_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
reports/CRYPTO_A7FFCORE23R_EXECUTABLE_HORIZON_FORENSIC_20260601.md,feature_factory,legacy_reference,large feature experiments; requires core extraction review
