stage_id,commit,report_path,runtime_path,manifest_path,decision,evidence_level,authorizes_contract,authorizes_execution,authorizes_search,authorizes_alpha_proof,authorizes_shadow_paper_live,supersedes,superseded_by,current_status,notes,artifact_count
A7FF-CORE19S,4d5f416,reports/CRYPTO_A7FFCORE19S_BOUNDED_REPLAY_REPAIR_CONTRACT_20260601.md,runtime/a7ffcore19s_bounded_replay_repair_contract,runtime/a7ffcore19s_bounded_replay_repair_contract/a7ffcore19s_manifest.json,PASS_A7FFCORE19S_BOUNDED_REPLAY_REPAIR_CONTRACT_READY_FOR_CORE19SE,contract,False,False,False,False,False,,,valid_or_historical_record,,6
A7FF-CORE19SE,4d5f416,reports/CRYPTO_A7FFCORE19SE_BOUNDED_REPLAY_REPAIR_EXECUTION_20260601.md,runtime/a7ffcore19se_bounded_replay_repair_execution,runtime/a7ffcore19se_bounded_replay_repair_execution/a7ffcore19se_manifest.json,HOLD_A7FFCORE19SE_REPLAY_REPAIR_INSUFFICIENT,hold,False,False,False,False,False,,,hold,,5
A7FF-CORE19SER,4d5f416,reports/CRYPTO_A7FFCORE19SER_REPLAY_REPAIR_FORENSIC_20260601.md,runtime/a7ffcore19ser_replay_repair_forensic,runtime/a7ffcore19ser_replay_repair_forensic/a7ffcore19ser_manifest.json,PASS_A7FFCORE19SER_REPLAY_REPAIR_FORENSIC_COMPLETE_READY_FOR_CORE21,diagnostic,True,False,False,False,False,,,valid_or_historical_record,,4
A7FF-CORE2,510fb01,reports/CRYPTO_A7FFCORE2_FEATURE_SUBGRAPH_REGISTRY_20260601.md,runtime/a7ffcore2_feature_subgraph_registry,runtime/a7ffcore2_feature_subgraph_registry/a7ffcore2_manifest.json,PASS_A7FFCORE2_FEATURE_SUBGRAPH_REGISTRY_READY_FOR_CORE3,governance_or_audit,False,False,False,False,False,,,valid_or_historical_record,,12
A7FF-CORE21,4d5f416,reports/CRYPTO_A7FFCORE21_REPLAY_TRANSLATION_RESET_CONTRACT_20260601.md,runtime/a7ffcore21_replay_translation_reset_contract,runtime/a7ffcore21_replay_translation_reset_contract/a7ffcore21_manifest.json,PASS_A7FFCORE21_REPLAY_TRANSLATION_RESET_CONTRACT_READY_FOR_CORE21E,contract,False,False,False,False,False,,,valid_or_historical_record,,4
A7FF-CORE21E,d921a02,reports/CRYPTO_A7FFCORE21E_REPLAY_TRANSLATION_MATRIX_AUDIT_20260601.md,runtime/a7ffcore21e_replay_translation_matrix_audit,runtime/a7ffcore21e_replay_translation_matrix_audit/a7ffcore21e_manifest.json,HOLD_A7FFCORE21E_TRANSLATION_MATRIX_INSUFFICIENT,hold,False,False,False,False,False,,,hold,,6
A7FF-CORE21R,d921a02,reports/CRYPTO_A7FFCORE21R_TRANSLATION_MATRIX_FORENSIC_20260601.md,runtime/a7ffcore21r_translation_matrix_forensic,runtime/a7ffcore21r_translation_matrix_forensic/a7ffcore21r_manifest.json,PASS_A7FFCORE21R_TRANSLATION_MATRIX_FORENSIC_COMPLETE_READY_FOR_CORE22,diagnostic,True,False,False,False,False,,,valid_or_historical_record,,6
A7FF-CORE22,d921a02,reports/CRYPTO_A7FFCORE22_LAG_AWARE_REPLAY_TRANSLATION_CONTRACT_20260601.md,runtime/a7ffcore22_lag_aware_replay_translation_contract,runtime/a7ffcore22_lag_aware_replay_translation_contract/a7ffcore22_manifest.json,PASS_A7FFCORE22_LAG_AWARE_REPLAY_TRANSLATION_CONTRACT_READY_FOR_CORE22E,contract,False,False,False,False,False,,,valid_or_historical_record,,4
A7FF-CORE22E,d921a02,reports/CRYPTO_A7FFCORE22E_LAG_AWARE_REPLAY_TRANSLATION_AUDIT_20260601.md,runtime/a7ffcore22e_lag_aware_replay_translation_audit,runtime/a7ffcore22e_lag_aware_replay_translation_audit/a7ffcore22e_manifest.json,HOLD_A7FFCORE22E_LAG_TRANSLATION_INSUFFICIENT,hold,False,False,False,False,False,,,hold,,3
A7FF-CORE22R,d921a02,reports/CRYPTO_A7FFCORE22R_LAG_TRANSLATION_FORENSIC_20260601.md,runtime/a7ffcore22r_lag_translation_forensic,runtime/a7ffcore22r_lag_translation_forensic/a7ffcore22r_manifest.json,PASS_A7FFCORE22R_LAG_TRANSLATION_FORENSIC_COMPLETE_READY_FOR_CORE23,diagnostic,True,False,False,False,False,,,valid_or_historical_record,,4
A7FF-CORE23,d921a02,reports/CRYPTO_A7FFCORE23_EXECUTABLE_HORIZON_REDESIGN_CONTRACT_20260601.md,runtime/a7ffcore23_executable_horizon_redesign_contract,runtime/a7ffcore23_executable_horizon_redesign_contract/a7ffcore23_manifest.json,PASS_A7FFCORE23_EXECUTABLE_HORIZON_REDESIGN_CONTRACT_READY_FOR_CORE23E,contract,False,False,False,False,False,,,valid_or_historical_record,,4
A7FF-CORE23E,f49874d,reports/CRYPTO_A7FFCORE23E_EXECUTABLE_HORIZON_DIAGNOSTIC_AUDIT_20260601.md,runtime/a7ffcore23e_executable_horizon_diagnostic_audit,runtime/a7ffcore23e_executable_horizon_diagnostic_audit/a7ffcore23e_manifest.json,HOLD_A7FFCORE23E_EXECUTABLE_HORIZON_SUPPLY_INSUFFICIENT,hold,False,False,False,False,False,,,hold,,6
A7FF-CORE23R,f49874d,reports/CRYPTO_A7FFCORE23R_EXECUTABLE_HORIZON_FORENSIC_20260601.md,runtime/a7ffcore23r_executable_horizon_forensic,runtime/a7ffcore23r_executable_horizon_forensic/a7ffcore23r_manifest.json,PASS_A7FFCORE23R_EXECUTABLE_HORIZON_FORENSIC_COMPLETE_READY_FOR_CORE24,diagnostic,True,False,False,False,False,,,valid_or_historical_record,,6
A7FF-CORE24,f49874d,reports/CRYPTO_A7FFCORE24_EXECUTABLE_LANE_REPAIR_CONTRACT_20260601.md,runtime/a7ffcore24_executable_lane_repair_contract,runtime/a7ffcore24_executable_lane_repair_contract/a7ffcore24_manifest.json,PASS_A7FFCORE24_EXECUTABLE_LANE_REPAIR_CONTRACT_READY_FOR_CORE24E,contract,False,False,False,False,False,,,valid_or_historical_record,,5
A7FF-CORE24E,f49874d,reports/CRYPTO_A7FFCORE24E_EXECUTABLE_LANE_REPAIR_PACKET_20260601.md,runtime/a7ffcore24e_executable_lane_repair_packet,runtime/a7ffcore24e_executable_lane_repair_packet/a7ffcore24e_manifest.json,HOLD_A7FFCORE24E_SOURCE_PACKET_LANE_COVERAGE_INSUFFICIENT,hold,False,False,False,False,False,,,hold,,6
A7FF-CORE24R,f49874d,reports/CRYPTO_A7FFCORE24R_LANE_PACKET_FORENSIC_20260601.md,runtime/a7ffcore24r_lane_packet_forensic,runtime/a7ffcore24r_lane_packet_forensic/a7ffcore24r_manifest.json,PASS_A7FFCORE24R_LANE_PACKET_FORENSIC_COMPLETE_READY_FOR_CORE25,diagnostic,True,False,False,False,False,,,valid_or_historical_record,,4
A7FF-CORE25,f49874d,reports/CRYPTO_A7FFCORE25_TARGETED_LANE_HORIZON_GENERATION_CONTRACT_20260601.md,runtime/a7ffcore25_targeted_lane_horizon_generation_contract,runtime/a7ffcore25_targeted_lane_horizon_generation_contract/a7ffcore25_manifest.json,PASS_A7FFCORE25_TARGETED_LANE_HORIZON_GENERATION_CONTRACT_READY_FOR_CORE25E,contract,False,False,False,False,False,,,valid_or_historical_record,,5
A7FF-CORE25E,55aa1c6,reports/CRYPTO_A7FFCORE25E_TARGETED_LANE_HORIZON_GENERATION_20260601.md,runtime/a7ffcore25e_targeted_lane_horizon_generation,runtime/a7ffcore25e_targeted_lane_horizon_generation/a7ffcore25e_manifest.json,PASS_A7FFCORE25E_TARGETED_GENERATION_PREFLIGHT_PACKET_READY_FOR_CORE26_CONTRACT,contract,True,False,False,False,False,,,valid_or_historical_record,,6
A7FF-CORE26,55aa1c6,reports/CRYPTO_A7FFCORE26_TARGETED_NUMERIC_PROBE_CONTRACT_20260601.md,runtime/a7ffcore26_targeted_numeric_probe_contract,runtime/a7ffcore26_targeted_numeric_probe_contract/a7ffcore26_manifest.json,PASS_A7FFCORE26_TARGETED_NUMERIC_PROBE_CONTRACT_READY_FOR_CORE26E,contract,False,False,False,False,False,,,valid_or_historical_record,,4
A7FF-CORE26C,55aa1c6,reports/CRYPTO_A7FFCORE26C_SPLIT_CONSISTENCY_REPAIR_CONTRACT_20260602.md,runtime/a7ffcore26c_split_consistency_repair_contract,runtime/a7ffcore26c_split_consistency_repair_contract/a7ffcore26c_manifest.json,PASS_A7FFCORE26C_SPLIT_CONSISTENCY_REPAIR_CONTRACT_READY_FOR_CORE26CE,contract,False,False,False,False,False,,,valid_or_historical_record,,6
A7FF-CORE26CE,ca8d85d,reports/CRYPTO_A7FFCORE26CE_SPLIT_CONSISTENCY_REPAIR_PROBE_20260602.md,runtime/a7ffcore26ce_split_consistency_repair_probe,runtime/a7ffcore26ce_split_consistency_repair_probe/a7ffcore26ce_manifest.json,HOLD_A7FFCORE26CE_SPLIT_REPAIR_INSUFFICIENT,hold,False,False,False,False,False,,,hold,,8
A7FF-CORE26CER,ca8d85d,reports/CRYPTO_A7FFCORE26CER_SPLIT_REPAIR_FORENSIC_20260602.md,runtime/a7ffcore26cer_split_repair_forensic,runtime/a7ffcore26cer_split_repair_forensic/a7ffcore26cer_manifest.json,PASS_A7FFCORE26CER_SPLIT_REPAIR_FORENSIC_COMPLETE_READY_FOR_CORE26D,diagnostic,True,False,False,False,False,,,valid_or_historical_record,,5
A7FF-CORE26D,ca8d85d,reports/CRYPTO_A7FFCORE26D_NON_S0_LANE_REPAIR_CONTRACT_20260602.md,runtime/a7ffcore26d_non_s0_lane_repair_contract,runtime/a7ffcore26d_non_s0_lane_repair_contract/a7ffcore26d_manifest.json,PASS_A7FFCORE26D_NON_S0_LANE_REPAIR_CONTRACT_READY_FOR_CORE26DE,contract,False,False,False,False,False,,,valid_or_historical_record,,4
A7FF-CORE26DE,aede318,reports/CRYPTO_A7FFCORE26DE_NON_S0_LANE_REPAIR_PROBE_20260602.md,runtime/a7ffcore26de_non_s0_lane_repair_probe,runtime/a7ffcore26de_non_s0_lane_repair_probe/a7ffcore26de_manifest.json,HOLD_A7FFCORE26DE_NON_S0_REPAIR_INSUFFICIENT,hold,False,False,False,False,False,,,hold,,8
A7FF-CORE26DER,aede318,reports/CRYPTO_A7FFCORE26DER_NON_S0_REPAIR_FORENSIC_20260602.md,runtime/a7ffcore26der_non_s0_repair_forensic,runtime/a7ffcore26der_non_s0_repair_forensic/a7ffcore26der_manifest.json,PASS_A7FFCORE26DER_NON_S0_REPAIR_FORENSIC_COMPLETE_READY_FOR_CORE27X,diagnostic,True,False,False,False,False,,,valid_or_historical_record,,4
A7FF-CORE26E,55aa1c6,reports/CRYPTO_A7FFCORE26E_TARGETED_NUMERIC_PROBE_EXECUTION_20260602.md,runtime/a7ffcore26e_targeted_numeric_probe_execution,runtime/a7ffcore26e_targeted_numeric_probe_execution/a7ffcore26e_manifest.json,HOLD_A7FFCORE26E_TARGETED_NUMERIC_PROBE_INSUFFICIENT,hold,False,False,False,False,False,,,hold,,8
A7FF-CORE26R,55aa1c6,reports/CRYPTO_A7FFCORE26R_TARGETED_NUMERIC_PROBE_FORENSIC_20260602.md,runtime/a7ffcore26r_targeted_numeric_probe_forensic,runtime/a7ffcore26r_targeted_numeric_probe_forensic/a7ffcore26r_manifest.json,PASS_A7FFCORE26R_TARGETED_NUMERIC_FORENSIC_COMPLETE_READY_FOR_CORE26C,diagnostic,True,False,False,False,False,,,valid_or_historical_record,,7
A7FF-CORE27X,aede318,reports/CRYPTO_A7FFCORE27X_SEARCH_READINESS_ARBITRATION_20260602.md,runtime/a7ffcore27x_search_readiness_arbitration,runtime/a7ffcore27x_search_readiness_arbitration/a7ffcore27x_manifest.json,HOLD_A7FFCORE27X_SEARCH_NOT_READY_SINGLE_LANE_SUPPLY,hold,True,False,False,False,False,,,hold,,3
A7FF-CORE28,aede318,reports/CRYPTO_A7FFCORE28_OBJECTIVE_DATA_FAMILY_RESET_CONTRACT_20260602.md,runtime/a7ffcore28_objective_data_family_reset_contract,runtime/a7ffcore28_objective_data_family_reset_contract/a7ffcore28_manifest.json,PASS_A7FFCORE28_OBJECTIVE_DATA_FAMILY_RESET_CONTRACT_READY_FOR_CORE28E,contract,False,False,False,False,False,,,valid_or_historical_record,,4
A7FF-CORE28E,96d3efc,reports/CRYPTO_A7FFCORE28E_INDEPENDENT_DATA_FAMILY_ATLAS_AUDIT_20260602.md,runtime/a7ffcore28e_independent_data_family_atlas_audit,runtime/a7ffcore28e_independent_data_family_atlas_audit/a7ffcore28e_manifest.json,PASS_A7FFCORE28E_INDEPENDENT_DATA_FAMILY_ATLAS_READY_FOR_CORE29_CONTRACT,contract,True,False,False,False,False,,,valid_or_historical_record,,6
A7FF-CORE29,48cd19e,reports/CRYPTO_A7FFCORE29_INDEPENDENT_FAMILY_BOUNDED_PROBE_CONTRACT_20260602.md,runtime/a7ffcore29_independent_family_bounded_probe_contract,runtime/a7ffcore29_independent_family_bounded_probe_contract/a7ffcore29_manifest.json,PASS_A7FFCORE29_INDEPENDENT_FAMILY_BOUNDED_PROBE_CONTRACT_READY_FOR_CORE29E,contract,False,False,False,False,False,,,valid_or_historical_record,,7
A7FF-CORE29E,b013d55,reports/CRYPTO_A7FFCORE29E_INDEPENDENT_FAMILY_PREFLIGHT_20260602.md,runtime/a7ffcore29e_independent_family_preflight,runtime/a7ffcore29e_independent_family_preflight/a7ffcore29e_manifest.json,PASS_A7FFCORE29E_INDEPENDENT_FAMILY_PREFLIGHT_READY_FOR_CORE30_CONTRACT,contract,True,False,False,False,False,,,valid_or_historical_record,,7
A7FF-CORE3,02de3f1,reports/CRYPTO_A7FFCORE3_FORMULAGEN_SUBGRAPH_GATE_20260601.md,runtime/a7ffcore3_formula_gen_subgraph_gate,runtime/a7ffcore3_formula_gen_subgraph_gate/a7ffcore3_manifest.json,PASS_A7FFCORE3_FORMULAGEN_SUBGRAPH_GATE_READY_FOR_CORE4,governance_or_audit,False,False,False,False,False,,,valid_or_historical_record,,7
A7FF-CORE30,1ae2bb0,reports/CRYPTO_A7FFCORE30_INDEPENDENT_FAMILY_NUMERIC_PROBE_CONTRACT_20260602.md,runtime/a7ffcore30_independent_family_numeric_probe_contract,runtime/a7ffcore30_independent_family_numeric_probe_contract/a7ffcore30_manifest.json,PASS_A7FFCORE30_NUMERIC_PROBE_CONTRACT_READY_FOR_CORE30E,contract,False,False,False,False,False,,,valid_or_historical_record,,7
A7FF-CORE30E,,reports/CRYPTO_A7FFCORE30E_BOUNDED_NUMERIC_PROBE_20260602.md,runtime/a7ffcore30e_bounded_numeric_probe,runtime/a7ffcore30e_bounded_numeric_probe/a7ffcore30e_manifest.json,PASS_A7FFCORE30E_NUMERIC_PROBE_CLUES_READY_FOR_CORE31_CONTRACT,contract,True,False,False,False,False,,,valid_or_historical_record,,6
A7FF-CORE4,97cf90e,reports/CRYPTO_A7FFCORE4_GATE_IMPLEMENTATION_REGRESSION_20260601.md,runtime/a7ffcore4_gate_implementation_regression,runtime/a7ffcore4_gate_implementation_regression/a7ffcore4_manifest.json,PASS_A7FFCORE4_GATE_IMPLEMENTATION_REGRESSION_READY_FOR_CORE5,governance_or_audit,False,False,False,False,False,,,valid_or_historical_record,,5
A7FF-CORE5,7011a15,reports/CRYPTO_A7FFCORE5_GATE_NATIVE_GENERATION_DRYRUN_20260601.md,runtime/a7ffcore5_gate_native_generation_dryrun,runtime/a7ffcore5_gate_native_generation_dryrun/a7ffcore5_manifest.json,PASS_A7FFCORE5_GATE_NATIVE_DRYRUN_READY_FOR_CORE6,governance_or_audit,False,False,False,False,False,,,valid_or_historical_record,,6
A7FF-CORE6,ecb2304,reports/CRYPTO_A7FFCORE6_MATERIALIZATION_PREFLIGHT_CONTRACT_20260601.md,runtime/a7ffcore6_materialization_preflight_contract,runtime/a7ffcore6_materialization_preflight_contract/a7ffcore6_manifest.json,PASS_A7FFCORE6_MATERIALIZATION_PREFLIGHT_CONTRACT_READY_FOR_CORE6E,contract,False,False,False,False,False,,,valid_or_historical_record,,5
A7FF-CORE6E,70e6950,reports/CRYPTO_A7FFCORE6E_MATERIALIZATION_PREFLIGHT_EXECUTION_20260601.md,runtime/a7ffcore6e_materialization_preflight,runtime/a7ffcore6e_materialization_preflight/a7ffcore6e_manifest.json,PASS_A7FFCORE6E_MATERIALIZATION_PREFLIGHT_READY_FOR_CORE7,governance_or_audit,False,False,False,False,False,,,valid_or_historical_record,,22
A7FF-CORE7,6d07764,reports/CRYPTO_A7FFCORE7_NUMERIC_RESPONSE_CONTRACT_20260601.md,runtime/a7ffcore7_numeric_response_contract,runtime/a7ffcore7_numeric_response_contract/a7ffcore7_manifest.json,PASS_A7FFCORE7_NUMERIC_RESPONSE_CONTRACT_READY_FOR_CORE7E,contract,False,False,False,False,False,,,valid_or_historical_record,,6
A7FF-CORE7E,33905f4,reports/CRYPTO_A7FFCORE7E_NUMERIC_RESPONSE_EXECUTION_20260601.md,runtime/a7ffcore7e_numeric_response,runtime/a7ffcore7e_numeric_response/a7ffcore7e_manifest.json,HOLD_A7FFCORE7E_NUMERIC_RESPONSE_WEAK,hold,False,False,False,False,False,,,hold,,22
A7FF-CORE7ER,cd3620e,reports/CRYPTO_A7FFCORE7ER_REPAIRED_NUMERIC_RESPONSE_20260601.md,runtime/a7ffcore7er_repaired_numeric_response,runtime/a7ffcore7er_repaired_numeric_response/a7ffcore7er_manifest.json,PASS_A7FFCORE7ER_REPAIRED_NUMERIC_RESPONSE_READY_FOR_CORE8,governance_or_audit,True,False,False,False,False,,,valid_or_historical_record,,6
A7FF-CORE7R,cd3620e,reports/CRYPTO_A7FFCORE7R_CONTROL_POLICY_FORENSIC_20260601.md,runtime/a7ffcore7r_control_policy_forensic,runtime/a7ffcore7r_control_policy_forensic/a7ffcore7r_manifest.json,PASS_A7FFCORE7R_CONTROL_POLICY_REPAIR_REQUIRED_READY_FOR_CORE7ER,governance_or_audit,False,False,False,False,False,,,valid_or_historical_record,,7
A7FF-CORE8,a250520,reports/CRYPTO_A7FFCORE8_NUMERIC_CLUE_CONSOLIDATION_20260601.md,runtime/a7ffcore8_numeric_clue_consolidation,runtime/a7ffcore8_numeric_clue_consolidation/a7ffcore8_manifest.json,PASS_A7FFCORE8_NUMERIC_CLUE_CONSOLIDATION_READY_FOR_CORE8E,governance_or_audit,True,True,False,False,False,,,valid_or_historical_record,,8
A7FF-CORE8E,dd28302,reports/CRYPTO_A7FFCORE8E_REPLAY_PREFLIGHT_PACKET_AUDIT_20260601.md,runtime/a7ffcore8e_replay_preflight_packet_audit,runtime/a7ffcore8e_replay_preflight_packet_audit/a7ffcore8e_manifest.json,PASS_A7FFCORE8E_REPLAY_PREFLIGHT_PACKET_READY_FOR_CORE9_CONTRACT,contract,True,False,False,False,False,,,valid_or_historical_record,,8
A7FF-CORE9,949e328,reports/CRYPTO_A7FFCORE9_BOUNDED_REPLAY_CONTRACT_20260601.md,runtime/a7ffcore9_bounded_replay_contract,runtime/a7ffcore9_bounded_replay_contract/a7ffcore9_manifest.json,PASS_A7FFCORE9_BOUNDED_REPLAY_CONTRACT_READY_FOR_CORE9E,contract,True,True,False,False,False,,,valid_or_historical_record,,10
A7FF-CORE9E,2c72a25,reports/CRYPTO_A7FFCORE9E_BOUNDED_REPLAY_EXECUTION_20260601.md,runtime/a7ffcore9e_bounded_replay,runtime/a7ffcore9e_bounded_replay/a7ffcore9e_manifest.json,PASS_A7FFCORE9E_BOUNDED_REPLAY_CLEAN_CANDIDATES_READY_FOR_CORE10,governance_or_audit,True,False,False,False,False,,,valid_or_historical_record,,5
A7FF-R0-DERIVED-GENERATION-FAILURE-FREEZE,609b45d,reports/CRYPTO_A7FF_VERSION_20260530_A7FFR_TO_A7FF24R.md,runtime/a7ffr0_derived_generation_failure_freeze,runtime/a7ffr0_derived_generation_failure_freeze/a7ffr0_manifest.json,HOLD_A7FF_CURRENT_DERIVED_GENERATION_INSUFFICIENT_FOR_SEARCH,hold,True,False,False,False,False,,,hold,,2
A7FF-R1-FIELD-ONTOLOGY-V3,609b45d,reports/CRYPTO_A7FF_VERSION_20260530_A7FFR_TO_A7FF24R.md,runtime/a7ffr1_field_ontology_v3,runtime/a7ffr1_field_ontology_v3/a7ffr1_manifest.json,PASS_A7FFR1_FIELD_ONTOLOGY_V3_BUILT,governance_or_audit,True,False,False,False,False,,,valid_or_historical_record,,3
A7FF-R10,ce25d84,reports/CRYPTO_A7FFR10_LABEL_FEATURE_TARGET_REDESIGN_20260531.md,runtime/a7ffr10_label_feature_target_redesign,runtime/a7ffr10_label_feature_target_redesign/a7ffr10_manifest.json,PASS_A7FFR10_LABEL_FEATURE_TARGET_REDESIGN_READY_FOR_A7FF49_NO_SEARCH_AUTH,governance_or_audit,True,False,False,False,False,,,valid_or_historical_record,,6
A7FF-R11,91a4732,reports/CRYPTO_A7FFR11_FEATURE_LABEL_OBJECTIVE_RESET_20260531.md,runtime/a7ffr11_feature_label_objective_reset,runtime/a7ffr11_feature_label_objective_reset/a7ffr11_manifest.json,PASS_A7FFR11_FEATURE_LABEL_OBJECTIVE_RESET_READY_FOR_A7FF51_CONTRACT_NO_SEARCH_AUTH,contract,True,False,False,False,False,,,valid_or_historical_record,,2
A7FF-R2-OPERATOR-PROBING-V2,609b45d,reports/CRYPTO_A7FF_VERSION_20260530_A7FFR_TO_A7FF24R.md,runtime/a7ffr2_operator_probing_v2,runtime/a7ffr2_operator_probing_v2/a7ffr2_manifest.json,PASS_A7FFR2_OPERATOR_PROBING_V2_READY,governance_or_audit,True,False,False,False,False,,,valid_or_historical_record,,3
A7FF-R3-FEATURE-PAIR-POLICY-V2,609b45d,reports/CRYPTO_A7FF_VERSION_20260530_A7FFR_TO_A7FF24R.md,runtime/a7ffr3_feature_pair_policy_v2,runtime/a7ffr3_feature_pair_policy_v2/a7ffr3_manifest.json,PASS_A7FFR3_FEATURE_PAIR_POLICY_READY,governance_or_audit,True,False,False,False,False,,,valid_or_historical_record,,3
A7FF-R4-COARSE-TO-FINE-GENERATION-REDESIGN,609b45d,reports/CRYPTO_A7FF_VERSION_20260530_A7FFR_TO_A7FF24R.md,runtime/a7ffr4_coarse_to_fine_generation_redesign,runtime/a7ffr4_coarse_to_fine_generation_redesign/a7ffr4_manifest.json,PASS_A7FFR4_COARSE_TO_FINE_GENERATION_REDESIGN_READY,governance_or_audit,True,False,False,False,False,,,valid_or_historical_record,,4
A7FF-R5-RESPONSE-BACKED-PROMOTION-REDESIGN,609b45d,reports/CRYPTO_A7FF_VERSION_20260530_A7FFR_TO_A7FF24R.md,runtime/a7ffr5_response_backed_promotion_redesign,runtime/a7ffr5_response_backed_promotion_redesign/a7ffr5_manifest.json,PASS_A7FFR5_PROMOTION_REDESIGN_READY_BUT_SEARCH_STILL_HOLD,hold,True,False,False,False,False,,,hold,,3
A7FF-R7,0e6a555,reports/CRYPTO_A7FFR7_OPERATOR_PAIR_REPAIR_20260530.md,runtime/a7ffr7_operator_pair_repair,runtime/a7ffr7_operator_pair_repair/a7ffr7_manifest.json,PASS_A7FFR7_OPERATOR_PAIR_REPAIR_READY_FOR_A7FF42_FAMILY_BALANCED_NUMERIC_NO_SEARCH_AUTH,governance_or_audit,True,False,False,False,False,,,valid_or_historical_record,,6
A7FF-R8,987c404,reports/CRYPTO_A7FFR8_SELECTOR_OBJECTIVE_REWRITE_20260531.md,runtime/a7ffr8_selector_objective_rewrite,runtime/a7ffr8_selector_objective_rewrite/a7ffr8_manifest.json,PASS_A7FFR8_SELECTOR_REPAIR_READY_FOR_A7FF43_NUMERIC_CONFIRMATION_NO_SEARCH_AUTH,governance_or_audit,True,False,False,False,False,,,valid_or_historical_record,,16
A7FF-R9,ce25d84,reports/CRYPTO_A7FFR9_REFERENCE_REGIME_REPAIR_20260531.md,runtime/a7ffr9_reference_regime_repair,runtime/a7ffr9_reference_regime_repair/a7ffr9_manifest.json,PASS_A7FFR9_REFERENCE_REGIME_REPAIR_READY_FOR_A7FF45_BOUNDED_DEEP_REPLAY_NO_SEARCH_AUTH,governance_or_audit,True,True,False,False,False,,,valid_or_historical_record,,7
A7FF-VERSION-20260530,609b45d,reports/CRYPTO_A7FF_VERSION_20260530_A7FFR_TO_A7FF24R.md,runtime/a7ff_version_20260530,runtime/a7ff_version_20260530/a7ff_v20260530_manifest.json,PASS_A7FF_VERSION_FILE_BUILT,governance_or_audit,False,False,False,False,False,,,valid_or_historical_record,,7
A7FF10,e5a6a4a,reports/CRYPTO_A7FF10_COMPANY_PARALLEL_AGGREGATE_20260530.md,runtime/a7ff10_company_parallel,,NO_DECISION_FIELD,governance_or_audit,False,False,False,False,False,,,valid_or_historical_record,,9
A7FF12,bdba34e,reports/CRYPTO_A7FF12_COMPANY_WAVE_AGGREGATE_20260530.md,runtime/a7ff12_company_parallel,,NO_DECISION_FIELD,governance_or_audit,False,False,False,False,False,,,valid_or_historical_record,,27
A7FF16,433af45,reports/CRYPTO_A7FF16_COMPANY_NUMERIC_FOLLOWUP_AGGREGATE_20260530.md,runtime/a7ff16_company_parallel,,NO_DECISION_FIELD,governance_or_audit,False,False,False,False,False,,,valid_or_historical_record,,7
A7FF19,0397075,reports/CRYPTO_A7FF19_COMPANY_NUMERIC_CONFIRMATION_AGGREGATE_20260530.md,runtime/a7ff19_company_parallel,,NO_DECISION_FIELD,governance_or_audit,False,False,False,False,False,,,valid_or_historical_record,,7
A7FF53E,b05823b,reports/CRYPTO_A7FF53E_NUMERIC_RESPONSE_EXECUTION_S00_20260531.md,runtime/a7ff53e_numeric_response_execution,,NO_DECISION_FIELD,governance_or_audit,False,False,False,False,False,,,valid_or_historical_record,,1
A7FF55R5E,772dcbb,reports/CRYPTO_A7FF55R5E_SHARDED_NUMERIC_SUMMARY_20260531.md,runtime/a7ff55r5e_repaired_atlas_numeric_execution,,NO_DECISION_FIELD,governance_or_audit,False,False,False,False,False,,,valid_or_historical_record,,0
A7NIGHT-20260531,44bd9de,reports/CRYPTO_A7NIGHT_TASKFLOW_20260531.md,runtime/a7night_taskflow_20260531,runtime/a7night_taskflow_20260531/a7night_manifest.json,PASS_A7NIGHT_TASKFLOW_READY,governance_or_audit,False,False,False,False,False,,,valid_or_historical_record,,4
A7PM-0,1ae2bb0,reports/CRYPTO_A7PM0_SOURCE_OF_TRUTH_REGISTRY_20260529.md,runtime/a7pm0_source_of_truth_registry,runtime/a7pm0_source_of_truth_registry/a7pm0_manifest.json,PASS_A7PM0_SOURCE_OF_TRUTH_REGISTRY_BUILT,governance_or_audit,True,False,False,False,False,,,valid_or_historical_record,,8
A7PM-1,de26507,reports/CRYPTO_A7PM1_ASSET_TAXONOMY_AND_MODULARIZATION_PLAN_20260529.md,runtime/a7pm1_asset_taxonomy,runtime/a7pm1_asset_taxonomy/a7pm1_manifest.json,PASS_A7PM1_ASSET_TAXONOMY_AND_MODULARIZATION_PLAN_BUILT,governance_or_audit,True,False,False,False,False,,,valid_or_historical_record,,8
A7PM-2,de26507,reports/CRYPTO_A7PM2_CANDIDATE_LIFECYCLE_STATE_MACHINE_20260529.md,runtime/a7pm2_candidate_lifecycle,runtime/a7pm2_candidate_lifecycle/a7pm2_manifest.json,PASS_A7PM2_CANDIDATE_LIFECYCLE_STATE_MACHINE_BUILT,governance_or_audit,True,False,False,False,False,,,valid_or_historical_record,,6
A7PM-3,1ae2bb0,reports/CRYPTO_A7PM3_CURRENT_EXPERIMENT_BOARD_20260529.md,runtime/a7pm3_experiment_board,runtime/a7pm3_experiment_board/a7pm3_manifest.json,PASS_A7PM3_CURRENT_EXPERIMENT_BOARD_BUILT,governance_or_audit,False,False,False,False,False,,,valid_or_historical_record,,5
