stage_id,authorization_path,authorization_key,authorization_value,authorized_bool
A7T1,runtime/a7t1_forward_health_report/a7t1_authorization_matrix.json,decision,"""WARN_A7T1_FORWARD_HEALTH_STALE_SAMPLE""",False
A7T1,runtime/a7t1_forward_health_report/a7t1_authorization_matrix.json,executes_download,false,False
A7T1,runtime/a7t1_forward_health_report/a7t1_authorization_matrix.json,executes_replay,false,False
A7T1,runtime/a7t1_forward_health_report/a7t1_authorization_matrix.json,executes_search,false,False
A7T1,runtime/a7t1_forward_health_report/a7t1_authorization_matrix.json,generated_at,"""2026-05-22T10:03:23Z""",False
A7T1,runtime/a7t1_forward_health_report/a7t1_authorization_matrix.json,hard_hold_count,0,False
A7T1,runtime/a7t1_forward_health_report/a7t1_authorization_matrix.json,positioning_error_count,0,False
A7T1,runtime/a7t1_forward_health_report/a7t1_authorization_matrix.json,required_next,"[""Run orderbook/cross-exchange collectors on fixed schedule if telemetry dashboard is needed"", ""Add collector_version and schema_hash to all forward manifests""]",False
A7T1,runtime/a7t1_forward_health_report/a7t1_authorization_matrix.json,source_count,3,False
A7T1,runtime/a7t1_forward_health_report/a7t1_authorization_matrix.json,warning_count,1,False
A7U,runtime/a7u_enhanced_v1_acceptance/a7u_authorization_matrix.json,authorizes_alpha_proof,false,False
A7U,runtime/a7u_enhanced_v1_acceptance/a7u_authorization_matrix.json,authorizes_core12_claim,false,False
A7U,runtime/a7u_enhanced_v1_acceptance/a7u_authorization_matrix.json,authorizes_experiment_line_feature_join,true,True
A7U,runtime/a7u_enhanced_v1_acceptance/a7u_authorization_matrix.json,authorizes_full_alpha_panel,false,False
A7U,runtime/a7u_enhanced_v1_acceptance/a7u_authorization_matrix.json,authorizes_raw_zip_direct_experiment_access,false,False
A7U,runtime/a7u_enhanced_v1_acceptance/a7u_authorization_matrix.json,authorizes_shadow_paper_live,false,False
A7U,runtime/a7u_enhanced_v1_acceptance/a7u_authorization_matrix.json,coverage,"{""file_count"": 84, ""months"": ""2024-01..2026-04"", ""symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT""]}",False
A7U,runtime/a7u_enhanced_v1_acceptance/a7u_authorization_matrix.json,decision,"""PASS_A7U_ENHANCED_V1_FEATURE_ACCEPTED_WITH_TRACEABILITY_WARNING""",False
A7U,runtime/a7u_enhanced_v1_acceptance/a7u_authorization_matrix.json,executes_replay,false,False
A7U,runtime/a7u_enhanced_v1_acceptance/a7u_authorization_matrix.json,executes_search,false,False
A7U,runtime/a7u_enhanced_v1_acceptance/a7u_authorization_matrix.json,generated_at,"""2026-05-21T17:48:49Z""",False
A7U,runtime/a7u_enhanced_v1_acceptance/a7u_authorization_matrix.json,primary_dataset,"""G:\\AlphaFactory_CryptoData\\gold\\microstructure\\aggtrades_1h_flow_enhanced_v1""",False
A7U,runtime/a7u_enhanced_v1_acceptance/a7u_authorization_matrix.json,required_next,"[""A7U-0R consolidated raw checksum trace manifest for all 84 symbol-month files"", ""A7U-1 join enhanced_v1 to crypto 1h panel with feature_available_time"", ""A7U-2 rolling/cross-symbol feature derivation contract"", ""A7U-3 small feature smoke against existing negative controls""]",False
A7U0R,runtime/a7u0r_source_trace_audit/a7u0r_authorization_matrix.json,agg_partition_rows,87,False
A7U0R,runtime/a7u0r_source_trace_audit/a7u0r_authorization_matrix.json,authorizes_alpha_proof,false,False
A7U0R,runtime/a7u0r_source_trace_audit/a7u0r_authorization_matrix.json,authorizes_controlled_experiments_with_caveat,false,False
A7U0R,runtime/a7u0r_source_trace_audit/a7u0r_authorization_matrix.json,authorizes_controlled_experiments_without_source_trace_caveat,true,True
A7U0R,runtime/a7u0r_source_trace_audit/a7u0r_authorization_matrix.json,authorizes_final_panel_raw_level_claim,true,True
A7U0R,runtime/a7u0r_source_trace_audit/a7u0r_authorization_matrix.json,authorizes_shadow_paper_live,false,False
A7U0R,runtime/a7u0r_source_trace_audit/a7u0r_authorization_matrix.json,blockers,[],False
A7U0R,runtime/a7u0r_source_trace_audit/a7u0r_authorization_matrix.json,decision,"""PASS_A7U0R_SOURCE_TRACE_COMPLETE""",False
A7U0R,runtime/a7u0r_source_trace_audit/a7u0r_authorization_matrix.json,executes_replay,false,False
A7U0R,runtime/a7u0r_source_trace_audit/a7u0r_authorization_matrix.json,executes_search,false,False
A7U0R,runtime/a7u0r_source_trace_audit/a7u0r_authorization_matrix.json,expected_trace_rows,87,False
A7U0R,runtime/a7u0r_source_trace_audit/a7u0r_authorization_matrix.json,generated_at,"""2026-05-22T06:27:04Z""",False
A7U0R,runtime/a7u0r_source_trace_audit/a7u0r_authorization_matrix.json,raw_checksum_ok_rows,87,False
A7U0R,runtime/a7u0r_source_trace_audit/a7u0r_authorization_matrix.json,required_next,"[""A7V/A7U may reference the enhanced aggTrades panel without source_trace_incomplete caveat"", ""Alpha proof, expanded replay, shadow, paper, and live remain blocked by A7V-6/A7V-7 signal failures"", ""Rerun A7U-0R after any future aggTrades panel refresh""]",False
A7U0R,runtime/a7u0r_source_trace_audit/a7u0r_authorization_matrix.json,source_trace_hold_rows,0,False
A7U0R,runtime/a7u0r_source_trace_audit/a7u0r_authorization_matrix.json,source_trace_ready_rows,87,False
A7W0,runtime/a7w0_post_source_trace_status/a7w0_authorization_matrix.json,authorizes_alpha_proof,false,False
A7W0,runtime/a7w0_post_source_trace_status/a7w0_authorization_matrix.json,authorizes_controlled_experiments_without_source_trace_caveat,true,True
A7W0,runtime/a7w0_post_source_trace_status/a7w0_authorization_matrix.json,authorizes_expanded_replay,false,False
A7W0,runtime/a7w0_post_source_trace_status/a7w0_authorization_matrix.json,authorizes_full_search,false,False
A7W0,runtime/a7w0_post_source_trace_status/a7w0_authorization_matrix.json,authorizes_shadow_paper_live,false,False
A7W0,runtime/a7w0_post_source_trace_status/a7w0_authorization_matrix.json,blockers,"[""a7v_signal_family_blocked""]",False
A7W0,runtime/a7w0_post_source_trace_status/a7w0_authorization_matrix.json,current_a7v_activity_liquidity_family_promotable,false,False
A7W0,runtime/a7w0_post_source_trace_status/a7w0_authorization_matrix.json,decision,"""PASS_A7W0_SOURCE_TRACE_RESOLVED_SIGNAL_LINE_STILL_HOLD""",False
A7W0,runtime/a7w0_post_source_trace_status/a7w0_authorization_matrix.json,executes_replay,false,False
A7W0,runtime/a7w0_post_source_trace_status/a7w0_authorization_matrix.json,executes_search,false,False
A7W0,runtime/a7w0_post_source_trace_status/a7w0_authorization_matrix.json,generated_at,"""2026-05-22T06:29:19Z""",False
A7W0,runtime/a7w0_post_source_trace_status/a7w0_authorization_matrix.json,required_next,"[""Do not expand current A7V activity/liquidity clue family"", ""Use A7U-0R PASS only as data provenance closure, not alpha evidence"", ""If continuing, define a new aggTrades objective/horizon/family redesign stage""]",False
A7W0,runtime/a7w0_post_source_trace_status/a7w0_authorization_matrix.json,source_trace_incomplete_caveat_removed,true,True
