blueprint_id,semantic_pair,motif,mutation_kind,field_count,fields,expression,unresolved_fields,contract_drift_fields,field_routes,gate_decision
a7ls28b_a41a3e42491a5bdc,basis_premium_like|positioning_like,spread_rank,parent_identity,2,global_long_short_account_ratio_last;premium_close_bps,"Sub(CSRank(Delta(premium_close_bps,24)),CSRank(Mean(global_long_short_account_ratio_last,48)))",,,global_long_short_account_ratio_last:base_schema;premium_close_bps:base_schema,PASS
a7ls28b_f1e78c3bc1a048e7,basis_premium_like|positioning_like,signed_spread,parent_identity,2,premium_abs_168h;top_long_short_position_ratio_mean,"Mul(Sub(CSRank(Decay(premium_abs_168h,96)),CSRank(TSRank(top_long_short_position_ratio_mean,16))),Sign(TSRank(top_long_short_position_ratio_mean,16)))",,premium_abs_168h,premium_abs_168h:latent_schema;top_long_short_position_ratio_mean:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_260a6d17d1afaefd,open_interest_like|positioning_like,safe_div_abs,parent_identity,2,account_position_divergence;open_interest_last,"SafeDiv(Abs(ZScore(Mean(open_interest_last,12))),Abs(Decay(account_position_divergence,120)))",,account_position_divergence,account_position_divergence:derived_dep_generated;open_interest_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_279dfb82acfd55de,basis_premium_like|positioning_like,signed_spread,parent_identity,2,premium_abs_state;top_long_short_position_ratio_mean,"Mul(Sub(CSRank(Delta(premium_abs_state,8)),CSRank(Abs(ZScore(Mean(top_long_short_position_ratio_mean,6))))),Sign(Abs(ZScore(Mean(top_long_short_position_ratio_mean,6)))))",,premium_abs_state,premium_abs_state:derived_dep_generated;top_long_short_position_ratio_mean:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_e6da13980535a38e,basis_premium_like|positioning_like,spread_rank,parent_identity,2,mark_trade_basis_bps;top_long_short_position_ratio_mean,"Sub(CSRank(ZScore(Mean(mark_trade_basis_bps,24))),CSRank(TSRank(top_long_short_position_ratio_mean,24)))",,,mark_trade_basis_bps:base_schema;top_long_short_position_ratio_mean:base_schema,PASS
a7ls28b_d2f3f858f33357b2,open_interest_like|positioning_like|listing_age_like,seed_sub,parent_identity,2,sqrt_listing_age_days;taker_buy_sell_volume_ratio_last,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),CSRank(sqrt_listing_age_days))",,sqrt_listing_age_days,sqrt_listing_age_days:latent_schema;taker_buy_sell_volume_ratio_last:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_b8cf94c190b71781,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_index_basis_bps;top_long_short_account_ratio_last,"Mul(Sub(CSRank(TSRank(mark_index_basis_bps,504)),CSRank(Mean(top_long_short_account_ratio_last,4))),Sign(Mean(top_long_short_account_ratio_last,48)))",,,mark_index_basis_bps:base_schema;top_long_short_account_ratio_last:base_schema,PASS
a7ls28b_d95977f9701b38f0,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_index_basis_bps;top_long_short_account_ratio_last,"Mul(Sub(CSRank(TSRank(mark_index_basis_bps,504)),CSRank(Mean(top_long_short_account_ratio_last,8))),Sign(Mean(top_long_short_account_ratio_last,48)))",,,mark_index_basis_bps:base_schema;top_long_short_account_ratio_last:base_schema,PASS
a7ls28b_aab5f45ecf2dd438,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_index_basis_bps;top_long_short_account_ratio_last,"Mul(Sub(CSRank(TSRank(mark_index_basis_bps,504)),CSRank(Mean(top_long_short_account_ratio_last,12))),Sign(Mean(top_long_short_account_ratio_last,48)))",,,mark_index_basis_bps:base_schema;top_long_short_account_ratio_last:base_schema,PASS
a7ls28b_8864b8b657c29785,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_index_basis_bps;top_long_short_account_ratio_last,"Mul(Sub(CSRank(TSRank(mark_index_basis_bps,504)),CSRank(Mean(top_long_short_account_ratio_last,24))),Sign(Mean(top_long_short_account_ratio_last,48)))",,,mark_index_basis_bps:base_schema;top_long_short_account_ratio_last:base_schema,PASS
a7ls28b_dd3d4e3f25a6f90a,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_index_basis_bps;top_long_short_account_ratio_last,"Mul(Sub(CSRank(TSRank(mark_index_basis_bps,504)),CSRank(Mean(top_long_short_account_ratio_last,72))),Sign(Mean(top_long_short_account_ratio_last,48)))",,,mark_index_basis_bps:base_schema;top_long_short_account_ratio_last:base_schema,PASS
a7ls28b_854d2579e5f90e28,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_index_basis_bps;top_long_short_account_ratio_last,"Mul(Sub(CSRank(TSRank(mark_index_basis_bps,504)),CSRank(Mean(top_long_short_account_ratio_last,96))),Sign(Mean(top_long_short_account_ratio_last,48)))",,,mark_index_basis_bps:base_schema;top_long_short_account_ratio_last:base_schema,PASS
a7ls28b_da4e4168587e0604,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_index_basis_bps;top_long_short_account_ratio_last,"Mul(Sub(CSRank(TSRank(mark_index_basis_bps,504)),CSRank(Mean(top_long_short_account_ratio_last,168))),Sign(Mean(top_long_short_account_ratio_last,48)))",,,mark_index_basis_bps:base_schema;top_long_short_account_ratio_last:base_schema,PASS
a7ls28b_1a8bfa1cdb28454e,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_index_basis_bps;top_long_short_account_ratio_last,"Mul(Sub(CSRank(TSRank(mark_index_basis_bps,504)),CSRank(Mean(top_long_short_account_ratio_last,240))),Sign(Mean(top_long_short_account_ratio_last,48)))",,,mark_index_basis_bps:base_schema;top_long_short_account_ratio_last:base_schema,PASS
a7ls28b_6b36bc5890034c0a,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_index_basis_bps;top_long_short_account_ratio_last,"Mul(Sub(CSRank(TSRank(mark_index_basis_bps,504)),CSRank(Mean(top_long_short_account_ratio_last,336))),Sign(Mean(top_long_short_account_ratio_last,48)))",,,mark_index_basis_bps:base_schema;top_long_short_account_ratio_last:base_schema,PASS
a7ls28b_b881ea91b4da7e4a,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_index_basis_bps;top_long_short_account_ratio_last,"Mul(Sub(CSRank(TSRank(mark_index_basis_bps,504)),CSRank(Mean(top_long_short_account_ratio_last,504))),Sign(Mean(top_long_short_account_ratio_last,48)))",,,mark_index_basis_bps:base_schema;top_long_short_account_ratio_last:base_schema,PASS
a7ls28b_a6963dae6605dc9d,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_index_basis_bps;top_long_short_account_ratio_last,"Mul(Sub(CSRank(TSRank(mark_index_basis_bps,4)),CSRank(Mean(top_long_short_account_ratio_last,48))),Sign(Mean(top_long_short_account_ratio_last,48)))",,,mark_index_basis_bps:base_schema;top_long_short_account_ratio_last:base_schema,PASS
a7ls28b_4b0ad6507382a277,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_index_basis_bps;top_long_short_account_ratio_last,"Mul(Sub(CSRank(TSRank(mark_index_basis_bps,8)),CSRank(Mean(top_long_short_account_ratio_last,48))),Sign(Mean(top_long_short_account_ratio_last,48)))",,,mark_index_basis_bps:base_schema;top_long_short_account_ratio_last:base_schema,PASS
a7ls28b_e2f0c630cb24fa7a,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_index_basis_bps;top_long_short_account_ratio_last,"Mul(Sub(CSRank(TSRank(mark_index_basis_bps,12)),CSRank(Mean(top_long_short_account_ratio_last,48))),Sign(Mean(top_long_short_account_ratio_last,48)))",,,mark_index_basis_bps:base_schema;top_long_short_account_ratio_last:base_schema,PASS
a7ls28b_a28b3af01a20bfdf,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_index_basis_bps;top_long_short_account_ratio_last,"Mul(Sub(CSRank(TSRank(mark_index_basis_bps,24)),CSRank(Mean(top_long_short_account_ratio_last,48))),Sign(Mean(top_long_short_account_ratio_last,48)))",,,mark_index_basis_bps:base_schema;top_long_short_account_ratio_last:base_schema,PASS
a7ls28b_15cecadba89fa198,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_index_basis_bps;top_long_short_account_ratio_last,"Mul(Sub(CSRank(TSRank(mark_index_basis_bps,48)),CSRank(Mean(top_long_short_account_ratio_last,48))),Sign(Mean(top_long_short_account_ratio_last,48)))",,,mark_index_basis_bps:base_schema;top_long_short_account_ratio_last:base_schema,PASS
a7ls28b_72782d5e8e6213ce,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_index_basis_bps;top_long_short_account_ratio_last,"Mul(Sub(CSRank(TSRank(mark_index_basis_bps,72)),CSRank(Mean(top_long_short_account_ratio_last,48))),Sign(Mean(top_long_short_account_ratio_last,48)))",,,mark_index_basis_bps:base_schema;top_long_short_account_ratio_last:base_schema,PASS
a7ls28b_0f7859cf299d83b1,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_index_basis_bps;top_long_short_account_ratio_last,"Mul(Sub(CSRank(TSRank(mark_index_basis_bps,96)),CSRank(Mean(top_long_short_account_ratio_last,48))),Sign(Mean(top_long_short_account_ratio_last,48)))",,,mark_index_basis_bps:base_schema;top_long_short_account_ratio_last:base_schema,PASS
a7ls28b_0d796a0e3bd3f7fb,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_index_basis_bps;top_long_short_account_ratio_last,"Mul(Sub(CSRank(TSRank(mark_index_basis_bps,168)),CSRank(Mean(top_long_short_account_ratio_last,48))),Sign(Mean(top_long_short_account_ratio_last,48)))",,,mark_index_basis_bps:base_schema;top_long_short_account_ratio_last:base_schema,PASS
a7ls28b_cf7ecaa478d8a3c5,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_index_basis_bps;top_long_short_account_ratio_last,"Mul(Sub(CSRank(TSRank(mark_index_basis_bps,240)),CSRank(Mean(top_long_short_account_ratio_last,48))),Sign(Mean(top_long_short_account_ratio_last,48)))",,,mark_index_basis_bps:base_schema;top_long_short_account_ratio_last:base_schema,PASS
a7ls28b_c9d8c47791222424,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_index_basis_bps;top_long_short_account_ratio_last,"Mul(Sub(CSRank(TSRank(mark_index_basis_bps,336)),CSRank(Mean(top_long_short_account_ratio_last,48))),Sign(Mean(top_long_short_account_ratio_last,48)))",,,mark_index_basis_bps:base_schema;top_long_short_account_ratio_last:base_schema,PASS
a7ls28b_3352b2350a80601b,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_trade_basis_bps;top_long_short_position_ratio_last,"Mul(Sub(CSRank(Delta(mark_trade_basis_bps,4)),CSRank(Abs(ZScore(Mean(top_long_short_position_ratio_last,8))))),Sign(Abs(ZScore(Mean(top_long_short_position_ratio_last,8)))))",,,mark_trade_basis_bps:base_schema;top_long_short_position_ratio_last:base_schema,PASS
a7ls28b_a49d0519574262f6,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_trade_basis_bps;top_long_short_position_ratio_last,"Mul(Sub(CSRank(Delta(mark_trade_basis_bps,8)),CSRank(Abs(ZScore(Mean(top_long_short_position_ratio_last,8))))),Sign(Abs(ZScore(Mean(top_long_short_position_ratio_last,8)))))",,,mark_trade_basis_bps:base_schema;top_long_short_position_ratio_last:base_schema,PASS
a7ls28b_13c4493bfbc2abab,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_trade_basis_bps;top_long_short_position_ratio_last,"Mul(Sub(CSRank(Delta(mark_trade_basis_bps,12)),CSRank(Abs(ZScore(Mean(top_long_short_position_ratio_last,8))))),Sign(Abs(ZScore(Mean(top_long_short_position_ratio_last,8)))))",,,mark_trade_basis_bps:base_schema;top_long_short_position_ratio_last:base_schema,PASS
a7ls28b_d9b9ee6ae658e1d4,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_trade_basis_bps;top_long_short_position_ratio_last,"Mul(Sub(CSRank(Delta(mark_trade_basis_bps,24)),CSRank(Abs(ZScore(Mean(top_long_short_position_ratio_last,8))))),Sign(Abs(ZScore(Mean(top_long_short_position_ratio_last,8)))))",,,mark_trade_basis_bps:base_schema;top_long_short_position_ratio_last:base_schema,PASS
a7ls28b_296dc1a3207a99ec,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_trade_basis_bps;top_long_short_position_ratio_last,"Mul(Sub(CSRank(Delta(mark_trade_basis_bps,48)),CSRank(Abs(ZScore(Mean(top_long_short_position_ratio_last,8))))),Sign(Abs(ZScore(Mean(top_long_short_position_ratio_last,8)))))",,,mark_trade_basis_bps:base_schema;top_long_short_position_ratio_last:base_schema,PASS
a7ls28b_5e431dc9b0750bba,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_trade_basis_bps;top_long_short_position_ratio_last,"Mul(Sub(CSRank(Delta(mark_trade_basis_bps,72)),CSRank(Abs(ZScore(Mean(top_long_short_position_ratio_last,8))))),Sign(Abs(ZScore(Mean(top_long_short_position_ratio_last,8)))))",,,mark_trade_basis_bps:base_schema;top_long_short_position_ratio_last:base_schema,PASS
a7ls28b_bbcf59a6b82b9ccb,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_trade_basis_bps;top_long_short_position_ratio_last,"Mul(Sub(CSRank(Delta(mark_trade_basis_bps,96)),CSRank(Abs(ZScore(Mean(top_long_short_position_ratio_last,8))))),Sign(Abs(ZScore(Mean(top_long_short_position_ratio_last,8)))))",,,mark_trade_basis_bps:base_schema;top_long_short_position_ratio_last:base_schema,PASS
a7ls28b_9af83620951c8810,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_trade_basis_bps;top_long_short_position_ratio_last,"Mul(Sub(CSRank(Delta(mark_trade_basis_bps,168)),CSRank(Abs(ZScore(Mean(top_long_short_position_ratio_last,8))))),Sign(Abs(ZScore(Mean(top_long_short_position_ratio_last,8)))))",,,mark_trade_basis_bps:base_schema;top_long_short_position_ratio_last:base_schema,PASS
a7ls28b_f20b390ab87b7cac,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_trade_basis_bps;top_long_short_position_ratio_last,"Mul(Sub(CSRank(Delta(mark_trade_basis_bps,240)),CSRank(Abs(ZScore(Mean(top_long_short_position_ratio_last,8))))),Sign(Abs(ZScore(Mean(top_long_short_position_ratio_last,8)))))",,,mark_trade_basis_bps:base_schema;top_long_short_position_ratio_last:base_schema,PASS
a7ls28b_b1256adbc1c08355,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_trade_basis_bps;top_long_short_position_ratio_last,"Mul(Sub(CSRank(Delta(mark_trade_basis_bps,336)),CSRank(Abs(ZScore(Mean(top_long_short_position_ratio_last,8))))),Sign(Abs(ZScore(Mean(top_long_short_position_ratio_last,8)))))",,,mark_trade_basis_bps:base_schema;top_long_short_position_ratio_last:base_schema,PASS
a7ls28b_3c27b7d9d6326945,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_trade_basis_bps;top_long_short_position_ratio_last,"Mul(Sub(CSRank(Delta(mark_trade_basis_bps,504)),CSRank(Abs(ZScore(Mean(top_long_short_position_ratio_last,8))))),Sign(Abs(ZScore(Mean(top_long_short_position_ratio_last,8)))))",,,mark_trade_basis_bps:base_schema;top_long_short_position_ratio_last:base_schema,PASS
a7ls28b_8f79688ab1dc8b3d,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_trade_basis_bps;top_long_short_position_ratio_last,"Mul(Sub(CSRank(Delta(mark_trade_basis_bps,16)),CSRank(Abs(ZScore(Mean(top_long_short_position_ratio_last,4))))),Sign(Abs(ZScore(Mean(top_long_short_position_ratio_last,8)))))",,,mark_trade_basis_bps:base_schema;top_long_short_position_ratio_last:base_schema,PASS
a7ls28b_07540699046441f0,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_trade_basis_bps;top_long_short_position_ratio_last,"Mul(Sub(CSRank(Delta(mark_trade_basis_bps,16)),CSRank(Abs(ZScore(Mean(top_long_short_position_ratio_last,12))))),Sign(Abs(ZScore(Mean(top_long_short_position_ratio_last,8)))))",,,mark_trade_basis_bps:base_schema;top_long_short_position_ratio_last:base_schema,PASS
a7ls28b_ee15d2def7bb0b5c,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_trade_basis_bps;top_long_short_position_ratio_last,"Mul(Sub(CSRank(Delta(mark_trade_basis_bps,16)),CSRank(Abs(ZScore(Mean(top_long_short_position_ratio_last,24))))),Sign(Abs(ZScore(Mean(top_long_short_position_ratio_last,8)))))",,,mark_trade_basis_bps:base_schema;top_long_short_position_ratio_last:base_schema,PASS
a7ls28b_4740718e3f680959,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_trade_basis_bps;top_long_short_position_ratio_last,"Mul(Sub(CSRank(Delta(mark_trade_basis_bps,16)),CSRank(Abs(ZScore(Mean(top_long_short_position_ratio_last,48))))),Sign(Abs(ZScore(Mean(top_long_short_position_ratio_last,8)))))",,,mark_trade_basis_bps:base_schema;top_long_short_position_ratio_last:base_schema,PASS
a7ls28b_bdb5d768b5024e75,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_trade_basis_bps;top_long_short_position_ratio_last,"Mul(Sub(CSRank(Delta(mark_trade_basis_bps,16)),CSRank(Abs(ZScore(Mean(top_long_short_position_ratio_last,72))))),Sign(Abs(ZScore(Mean(top_long_short_position_ratio_last,8)))))",,,mark_trade_basis_bps:base_schema;top_long_short_position_ratio_last:base_schema,PASS
a7ls28b_0eedd84d7c7b8916,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_trade_basis_bps;top_long_short_position_ratio_last,"Mul(Sub(CSRank(Delta(mark_trade_basis_bps,16)),CSRank(Abs(ZScore(Mean(top_long_short_position_ratio_last,96))))),Sign(Abs(ZScore(Mean(top_long_short_position_ratio_last,8)))))",,,mark_trade_basis_bps:base_schema;top_long_short_position_ratio_last:base_schema,PASS
a7ls28b_ee4d76a832620f93,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_trade_basis_bps;top_long_short_position_ratio_last,"Mul(Sub(CSRank(Delta(mark_trade_basis_bps,16)),CSRank(Abs(ZScore(Mean(top_long_short_position_ratio_last,168))))),Sign(Abs(ZScore(Mean(top_long_short_position_ratio_last,8)))))",,,mark_trade_basis_bps:base_schema;top_long_short_position_ratio_last:base_schema,PASS
a7ls28b_e2492649c77c0372,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_trade_basis_bps;top_long_short_position_ratio_last,"Mul(Sub(CSRank(Delta(mark_trade_basis_bps,16)),CSRank(Abs(ZScore(Mean(top_long_short_position_ratio_last,240))))),Sign(Abs(ZScore(Mean(top_long_short_position_ratio_last,8)))))",,,mark_trade_basis_bps:base_schema;top_long_short_position_ratio_last:base_schema,PASS
a7ls28b_845483e25fe62d43,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_trade_basis_bps;top_long_short_position_ratio_last,"Mul(Sub(CSRank(Delta(mark_trade_basis_bps,16)),CSRank(Abs(ZScore(Mean(top_long_short_position_ratio_last,336))))),Sign(Abs(ZScore(Mean(top_long_short_position_ratio_last,8)))))",,,mark_trade_basis_bps:base_schema;top_long_short_position_ratio_last:base_schema,PASS
a7ls28b_3c6945fd40294270,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_trade_basis_bps;top_long_short_position_ratio_last,"Mul(Sub(CSRank(Delta(mark_trade_basis_bps,16)),CSRank(Abs(ZScore(Mean(top_long_short_position_ratio_last,504))))),Sign(Abs(ZScore(Mean(top_long_short_position_ratio_last,8)))))",,,mark_trade_basis_bps:base_schema;top_long_short_position_ratio_last:base_schema,PASS
