candidate_id,fields,candidate_role,field_roles,role_violation,selected_alpha_like,control_dominated_premay,may_stress_failed,decision
a7al2q_c0e06a1a62f16dc7,index_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,True,False,DIAGNOSTIC_ONLY
a7al2q_0105611e6875f33f,mark_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_a0b92554caed9278,mark_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_bfbe17018f795d57,mark_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,True,False,DIAGNOSTIC_ONLY
a7al2q_17023300cdd76c4a,open_interest_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,True,False,DIAGNOSTIC_ONLY
a7al2q_7add750c5afd623c,index_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,True,False,DIAGNOSTIC_ONLY
a7al2q_befe4d5d74edb103,open_interest_value_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_8802b9454941aa10,mark_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,True,False,DIAGNOSTIC_ONLY
a7al2q_cb8e24ab5beec723,index_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,True,False,DIAGNOSTIC_ONLY
a7al2q_958dd42c5c026134,open_interest_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_75b3845ed1c94361,open_interest_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,True,False,DIAGNOSTIC_ONLY
a7al2q_faf18b94871d9f38,open_interest_value_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,True,False,DIAGNOSTIC_ONLY
a7al2q_a4993fe3273bf0c8,open_interest_value_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,True,DIAGNOSTIC_ONLY
a7al2q_62f7027e602a2cd6,index_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_09988fa2df3d895c,mark_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_f77b6def03c43da1,open_interest_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,True,False,DIAGNOSTIC_ONLY
a7al2q_2117241ae3758f6c,index_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,True,False,DIAGNOSTIC_ONLY
a7al2q_f2f6efd53489616b,index_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_40806f08f3894855,mark_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,True,False,DIAGNOSTIC_ONLY
a7al2q_d1fb9280d2477aa4,index_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,True,False,DIAGNOSTIC_ONLY
a7al2q_7302f990e738fbea,index_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,True,False,DIAGNOSTIC_ONLY
a7al2q_ac44cb9f40acf994,open_interest_value_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_5c143cefb7db2fc3,index_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_dda83c6e39ec5004,index_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_05010a325512bd99,mark_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_a9427bb632e8c7b2,mark_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_03d6e6d0e5cef57f,index_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_e708dc180ff298d2,mark_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_93e8279b906a0e40,open_interest_value_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_a8512882a05552a7,open_interest_value_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_b7560fc09d26ee64,open_interest_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_c0f54c6ca56e2b42,open_interest_value_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_0812c1ba9b398a76,mark_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_fbbe6f7befbd1fe8,index_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_fe19fbe144f5b464,mark_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_bf3348f490de6d67,mark_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_82c3da98526e81c0,mark_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_42f83772cbe3ac1b,index_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_2e4d6e2b612c8cc9,open_interest_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_4ca9bee6171531a3,mark_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_a312a691fa56796b,index_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_d27bce433306f580,open_interest_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_991a3c10c3f82e03,mark_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_e7657804a0f7f625,index_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_6a9c0742ff02c97c,mark_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_e287aed30e315e84,open_interest_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_1f0c30964b12b003,mark_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_1a0f90a055a14fda,index_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_e43440ae66735f9a,index_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_a6c99a108fce9b7c,open_interest_value_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_48f6084c09e4db88,index_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_f1557aa8049ebdcf,mark_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_682f810417cbab7c,open_interest_value_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_4bc1ed48f52b7e33,index_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_6020f68ab8a6c149,index_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_48797ac1fb09e8fb,open_interest_value_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_4037b8485c98c46a,open_interest_value_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_040e9cb177631911,index_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_0d22a6c7cc348273,mark_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_f17c8390865285a6,index_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_6ad5f7311d0974b7,open_interest_value_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_3907b2fc870c78f1,index_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_e5ab81a0dd3c54c7,index_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_15a9395b868a81b7,mark_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_8e04dc955da1a85c,index_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_85d871fd7af60573,mark_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_0bf7994a2e322644,mark_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_616e6f6da8f28d4e,open_interest_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_8688ecce10de2e36,index_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_6e0e0bc2e5e98995,mark_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_14f38191f4ca2a3b,index_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_45e0a1158be64aaf,mark_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_66acf9e3c6872e91,index_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_9c506b8cc0f23cf9,mark_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_d33422a0e740ed71,mark_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_36a7c9d0f6c12291,open_interest_value_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_6a3757e136ad1c25,open_interest_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_e80997260982c3bd,open_interest_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_a516137978fc60ae,index_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_ee0ae46d74e0e366,mark_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_ea29eee4b4862c5e,mark_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_635b3b189f70dba8,index_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_7ca3439ddf78314a,index_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_e650e48fc24251e8,open_interest_value_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_8c2e09cba92777a6,open_interest_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_fc5e36a1c7fc2157,open_interest_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_3f8e3d3b2f1abe07,mark_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_5773f56f249cbaa8,open_interest_value_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_e5216a3a79cbb764,open_interest_value_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_4cee9037282e5dfb,mark_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_46d03c30f5385551,open_interest_value_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_c873a041673f2e06,mark_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_22429a10df2ffbd3,open_interest_value_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_9e502e0221514762,index_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_d54569a40e6f4459,mark_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_bd34691702247b62,mark_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_7d44ed9408d673f8,mark_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_003f293da56a3674,open_interest_value_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_82db9d7e287dae3a,mark_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_80d79e8acdc7341c,mark_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_5c7479fd619be605,open_interest_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_0aca1d43cff5c7e6,open_interest_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_5954116764302d73,index_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_2904905b1a8278db,index_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_f5911c11b94f5390,index_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
