candidate_id,candidate_role,field_roles,role_violation,decision
a7al2q_f1557aa8049ebdcf,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_682f810417cbab7c,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_4bc1ed48f52b7e33,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_6020f68ab8a6c149,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_48797ac1fb09e8fb,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_4037b8485c98c46a,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_040e9cb177631911,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_0d22a6c7cc348273,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_f17c8390865285a6,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_6ad5f7311d0974b7,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_3907b2fc870c78f1,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_e5ab81a0dd3c54c7,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_15a9395b868a81b7,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_8e04dc955da1a85c,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_85d871fd7af60573,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_0bf7994a2e322644,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_616e6f6da8f28d4e,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_8688ecce10de2e36,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_6e0e0bc2e5e98995,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_14f38191f4ca2a3b,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_45e0a1158be64aaf,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_66acf9e3c6872e91,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_9c506b8cc0f23cf9,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_d33422a0e740ed71,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_36a7c9d0f6c12291,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_6a3757e136ad1c25,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_e80997260982c3bd,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_a516137978fc60ae,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_ee0ae46d74e0e366,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_ea29eee4b4862c5e,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_635b3b189f70dba8,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_7ca3439ddf78314a,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_e650e48fc24251e8,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_8c2e09cba92777a6,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_fc5e36a1c7fc2157,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_3f8e3d3b2f1abe07,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_5773f56f249cbaa8,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_e5216a3a79cbb764,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_4cee9037282e5dfb,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_46d03c30f5385551,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_c873a041673f2e06,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_22429a10df2ffbd3,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_9e502e0221514762,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_d54569a40e6f4459,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_bd34691702247b62,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_7d44ed9408d673f8,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_003f293da56a3674,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_82db9d7e287dae3a,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_80d79e8acdc7341c,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_5c7479fd619be605,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_0aca1d43cff5c7e6,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_5954116764302d73,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_2904905b1a8278db,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_f5911c11b94f5390,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_f519bb2abdc6f456,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_f92c74a93e4344c0,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_75fa24136d345659,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_d5ff0dbdb1655470,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_81d2c905f8f271d5,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_0c03c093ae5e9314,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_7e0d7e3ce306c46f,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_a9302f0a5bdb4148,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_ae9c0a0da5f0707c,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_04f28961c41e8868,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_0f34ed943b021058,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_6a393108112ec5d5,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_5b2f917f690ee015,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_07a049a2004d30f9,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_a0278a890861892d,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_396f5b89a46dbeda,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_671a871c05102761,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_2965fcabf5c3861b,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_4f3a15789c51164c,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_f7a17940f692e9da,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_2e1e89bc466b185a,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_8b15e302282aa112,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_e2b19e7880284458,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_e1d80454bca4b7a2,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_aca8e64fe4a8bb76,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_ec079db7d39615ce,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_75fb72717d6f6f7f,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_dcbe40a5ef135011,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_af0b92b095a8443d,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_ff2c98f7ca18130c,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_02aa34be2e5eebb4,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_e4465c74c32b147d,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_6334cd25d9175310,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_2e0c99e2213dda5f,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_588619b5361a7aec,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_e82d6e25aa1c837c,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_0bd48e20c7199b83,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_d5819f8da3cb7b24,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_4e244bdd00d97b85,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_66edc833a5cc19df,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_0089b4f02206a322,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_199dc65e83ac0cdc,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_2a9a9df9970a86b1,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_cf0c6bead9b96c4f,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_813379b4adc1fef3,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_e770da0e908f5c29,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_6f49dca74af69d2f,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_0744aa6dd5a33779,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_d9e688aad7026d4d,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_a63e715111c371e3,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_b6ea1a35e9f090b6,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_b9fe0407d0e0b862,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_e0148bd9403095b4,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_cb663754b322ebb4,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_a3c5850f0b8d590c,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_b80f330e1e12c541,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_59889996cc7d0a9d,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_79187ead56049953,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_392e8367d596bd4c,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_aa67cdf444674004,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_8be2b7d2096991ba,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_4c270463ebec4101,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_ffde689d3e679247,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_3b0d03825a579882,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_eea32be280023726,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_492ddb3813d5f313,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_35749928874162ea,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_8b30b2738627107e,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_859426ee3e17ad1f,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_bce949188c5ea5ff,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_99861df0b4b561ac,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_c38a42e5d1b4b5e6,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_1072d09d6b2b0bd4,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_348c2edc809df6b9,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_a911ccc10bed4a8b,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_5de82bf2cd7a56de,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_c35b2f3cdf1ca795,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_06134ab405a959b7,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_02f69c5f9d8fa690,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_517622b0246aac41,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_243b66b3847e0dbd,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_55e221e974bc62de,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_8b35a8c384e664e0,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_01ab1fae353cab0a,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_c32ce226c2c5b844,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_64e0657699429faa,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_994913705cec4ca0,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_aade8bee15524777,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_dc03b0cd47870a69,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_ef97ab4cbf991dce,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_5d3055708c6459cd,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_62b093836bf70eb1,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_bd5834355a584821,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_0085e360249e07d0,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_c9dbc2987938f7e8,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_1c4390263e546a72,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_3e8f028fe5459f9f,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_aa985f974aac46e2,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_ab96c68102b39f82,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_cea5b4517cbb183a,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_7e54f4024bdc1488,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_2a569a7988421a15,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_052865eade12ba91,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_958838c36f21eb2a,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_eba13422de72edd9,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_019249025c4d6b72,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_a509f0ffdf697f23,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_8f77a02bddebd6cd,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_279c67aa9c32bf02,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_351f3ed896f33c8f,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_c9e96a27d8ea283b,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_42fd4bde2f83b0ee,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_9c0ed1c4b9e9a797,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_8a066d0f5144bf38,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_7ab17f9473b391b4,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_55422d42d7154589,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_3a94ce39d751ea23,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_79355fb82d055c8c,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_c74f9bb1c3e05a5c,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_0d90357e927b4a94,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_c5586397c9acc8de,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_c04756bc6855d0b8,weak_or_unclassified,unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
a7al2q_1033ebea0eef8d0d,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,DIAGNOSTIC_ONLY
