field_id,lineage_kind,source_fields,transform,window_hours,PIT/source_lag,source_path,lineage_status
agg_trade_count_sum_24h,aggtrades_hourly_base,Binance Futures aggTrades hourly enhanced panel,registered hourly aggregation; exact data-builder formula not stored in A7V1 registry,1,+1h,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_base_feature_registry.csv,REGISTRY_RECOVERED_FORMULA_DETAIL_EXTERNAL
agg_avg_trade_notional_24h,aggtrades_hourly_base,Binance Futures aggTrades hourly enhanced panel,registered hourly aggregation; exact data-builder formula not stored in A7V1 registry,1,+1h,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_base_feature_registry.csv,REGISTRY_RECOVERED_FORMULA_DETAIL_EXTERNAL
agg_price_range_bps_max_24h,aggtrades_hourly_base,Binance Futures aggTrades hourly enhanced panel,registered hourly aggregation; exact data-builder formula not stored in A7V1 registry,1,+1h,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_base_feature_registry.csv,REGISTRY_RECOVERED_FORMULA_DETAIL_EXTERNAL
agg_close_to_open_bps_sum_24h,aggtrades_hourly_base,Binance Futures aggTrades hourly enhanced panel,registered hourly aggregation; exact data-builder formula not stored in A7V1 registry,1,+1h,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_base_feature_registry.csv,REGISTRY_RECOVERED_FORMULA_DETAIL_EXTERNAL
agg_notional_shock_24h_mad,aggtrades_hourly_base,Binance Futures aggTrades hourly enhanced panel,registered hourly aggregation; exact data-builder formula not stored in A7V1 registry,1,+1h,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_base_feature_registry.csv,REGISTRY_RECOVERED_FORMULA_DETAIL_EXTERNAL
agg_signed_flow_z_24h,aggtrades_hourly_base,Binance Futures aggTrades hourly enhanced panel,registered hourly aggregation; exact data-builder formula not stored in A7V1 registry,1,+1h,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_base_feature_registry.csv,REGISTRY_RECOVERED_FORMULA_DETAIL_EXTERNAL
agg_notional_accel_4h_vs_24h,aggtrades_hourly_base,Binance Futures aggTrades hourly enhanced panel,registered hourly aggregation; exact data-builder formula not stored in A7V1 registry,1,+1h,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_base_feature_registry.csv,REGISTRY_RECOVERED_FORMULA_DETAIL_EXTERNAL
agg_flow_accel_4h_vs_24h,aggtrades_hourly_base,Binance Futures aggTrades hourly enhanced panel,registered hourly aggregation; exact data-builder formula not stored in A7V1 registry,1,+1h,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_base_feature_registry.csv,REGISTRY_RECOVERED_FORMULA_DETAIL_EXTERNAL
agg_universe_notional,aggtrades_hourly_base,Binance Futures aggTrades hourly enhanced panel,registered hourly aggregation; exact data-builder formula not stored in A7V1 registry,1,+1h,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_base_feature_registry.csv,REGISTRY_RECOVERED_FORMULA_DETAIL_EXTERNAL
agg_universe_signed_notional,aggtrades_hourly_base,Binance Futures aggTrades hourly enhanced panel,registered hourly aggregation; exact data-builder formula not stored in A7V1 registry,1,+1h,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_base_feature_registry.csv,REGISTRY_RECOVERED_FORMULA_DETAIL_EXTERNAL
agg_universe_large_notional,aggtrades_hourly_base,Binance Futures aggTrades hourly enhanced panel,registered hourly aggregation; exact data-builder formula not stored in A7V1 registry,1,+1h,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_base_feature_registry.csv,REGISTRY_RECOVERED_FORMULA_DETAIL_EXTERNAL
agg_cross_symbol_notional_share,aggtrades_hourly_base,Binance Futures aggTrades hourly enhanced panel,registered hourly aggregation; exact data-builder formula not stored in A7V1 registry,1,+1h,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_base_feature_registry.csv,REGISTRY_RECOVERED_FORMULA_DETAIL_EXTERNAL
agg_cross_symbol_signed_flow_share,aggtrades_hourly_base,Binance Futures aggTrades hourly enhanced panel,registered hourly aggregation; exact data-builder formula not stored in A7V1 registry,1,+1h,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_base_feature_registry.csv,REGISTRY_RECOVERED_FORMULA_DETAIL_EXTERNAL
agg_cross_symbol_large_notional_share,aggtrades_hourly_base,Binance Futures aggTrades hourly enhanced panel,registered hourly aggregation; exact data-builder formula not stored in A7V1 registry,1,+1h,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_base_feature_registry.csv,REGISTRY_RECOVERED_FORMULA_DETAIL_EXTERNAL
agg_btcusdt_flow_imbalance_4h,aggtrades_hourly_base,Binance Futures aggTrades hourly enhanced panel,registered hourly aggregation; exact data-builder formula not stored in A7V1 registry,1,+1h,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_base_feature_registry.csv,REGISTRY_RECOVERED_FORMULA_DETAIL_EXTERNAL
agg_flow_minus_btcusdt_4h,aggtrades_hourly_base,Binance Futures aggTrades hourly enhanced panel,registered hourly aggregation; exact data-builder formula not stored in A7V1 registry,1,+1h,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_base_feature_registry.csv,REGISTRY_RECOVERED_FORMULA_DETAIL_EXTERNAL
agg_ethusdt_flow_imbalance_4h,aggtrades_hourly_base,Binance Futures aggTrades hourly enhanced panel,registered hourly aggregation; exact data-builder formula not stored in A7V1 registry,1,+1h,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_base_feature_registry.csv,REGISTRY_RECOVERED_FORMULA_DETAIL_EXTERNAL
agg_flow_minus_ethusdt_4h,aggtrades_hourly_base,Binance Futures aggTrades hourly enhanced panel,registered hourly aggregation; exact data-builder formula not stored in A7V1 registry,1,+1h,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_base_feature_registry.csv,REGISTRY_RECOVERED_FORMULA_DETAIL_EXTERNAL
TSMean_4h__agg_trade_count,rolling_self_reproduction,agg_trade_count,TSMean,4,+4h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_4h__agg_trade_count,rolling_self_reproduction,agg_trade_count,TSStd,4,+4h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_4h__agg_trade_count,rolling_self_reproduction,agg_trade_count,Delta,4,+4h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_4h__agg_trade_count,rolling_self_reproduction,agg_trade_count,Decay,4,+4h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_4h__agg_trade_count,rolling_self_reproduction,agg_trade_count,RollingMin,4,+4h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMax_4h__agg_trade_count,rolling_self_reproduction,agg_trade_count,RollingMax,4,+4h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_4h__agg_trade_count,rolling_self_reproduction,agg_trade_count,ZScore,4,+4h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSMean_8h__agg_trade_count,rolling_self_reproduction,agg_trade_count,TSMean,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_8h__agg_trade_count,rolling_self_reproduction,agg_trade_count,TSStd,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_8h__agg_trade_count,rolling_self_reproduction,agg_trade_count,Delta,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_8h__agg_trade_count,rolling_self_reproduction,agg_trade_count,Decay,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_8h__agg_trade_count,rolling_self_reproduction,agg_trade_count,RollingMin,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMax_8h__agg_trade_count,rolling_self_reproduction,agg_trade_count,RollingMax,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_8h__agg_trade_count,rolling_self_reproduction,agg_trade_count,ZScore,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSMean_12h__agg_trade_count,rolling_self_reproduction,agg_trade_count,TSMean,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_12h__agg_trade_count,rolling_self_reproduction,agg_trade_count,TSStd,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_12h__agg_trade_count,rolling_self_reproduction,agg_trade_count,Delta,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_12h__agg_trade_count,rolling_self_reproduction,agg_trade_count,Decay,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_12h__agg_trade_count,rolling_self_reproduction,agg_trade_count,RollingMin,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMax_12h__agg_trade_count,rolling_self_reproduction,agg_trade_count,RollingMax,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_12h__agg_trade_count,rolling_self_reproduction,agg_trade_count,ZScore,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSMean_24h__agg_trade_count,rolling_self_reproduction,agg_trade_count,TSMean,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_24h__agg_trade_count,rolling_self_reproduction,agg_trade_count,TSStd,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_24h__agg_trade_count,rolling_self_reproduction,agg_trade_count,Delta,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_24h__agg_trade_count,rolling_self_reproduction,agg_trade_count,Decay,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_24h__agg_trade_count,rolling_self_reproduction,agg_trade_count,RollingMin,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMax_24h__agg_trade_count,rolling_self_reproduction,agg_trade_count,RollingMax,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_24h__agg_trade_count,rolling_self_reproduction,agg_trade_count,ZScore,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSMean_48h__agg_trade_count,rolling_self_reproduction,agg_trade_count,TSMean,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_48h__agg_trade_count,rolling_self_reproduction,agg_trade_count,TSStd,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_48h__agg_trade_count,rolling_self_reproduction,agg_trade_count,Delta,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_48h__agg_trade_count,rolling_self_reproduction,agg_trade_count,Decay,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_48h__agg_trade_count,rolling_self_reproduction,agg_trade_count,RollingMin,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMax_48h__agg_trade_count,rolling_self_reproduction,agg_trade_count,RollingMax,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_48h__agg_trade_count,rolling_self_reproduction,agg_trade_count,ZScore,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSMean_72h__agg_trade_count,rolling_self_reproduction,agg_trade_count,TSMean,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_72h__agg_trade_count,rolling_self_reproduction,agg_trade_count,TSStd,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_72h__agg_trade_count,rolling_self_reproduction,agg_trade_count,Delta,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_72h__agg_trade_count,rolling_self_reproduction,agg_trade_count,Decay,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_72h__agg_trade_count,rolling_self_reproduction,agg_trade_count,RollingMin,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMax_72h__agg_trade_count,rolling_self_reproduction,agg_trade_count,RollingMax,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_72h__agg_trade_count,rolling_self_reproduction,agg_trade_count,ZScore,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSMean_96h__agg_trade_count,rolling_self_reproduction,agg_trade_count,TSMean,96,+96h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
