panel_id,exact_identity,activation_identity,behaviour_cluster,economic_hypothesis,mechanism_id,proposal_id
bbo_micro,exact-signal:b83be1151aaba968aea59306,activation:3ad9c022139ded61cc935f47,behaviour-cluster:cc542547e88217e02f8d89ab,bbo_top_level_liquidity,liquidity_top_level,epoch-candidate:3b1a308c164a3b8ca5c50c89
bbo_micro,exact-signal:bb0e6724d4d78997e458877c,activation:c6226a8acd97ba4ef49f0611,behaviour-cluster:05ae339f3ce698caedcc71f1,bbo_top_level_liquidity,liquidity_top_level,epoch-candidate:665a73c73e5ad4258d4c320f
bbo_micro,exact-signal:bb90095654c48027226cc9cd,activation:8b013cb44cef5615a1d63a3e,behaviour-cluster:9cc273332fc8736a334186fe,bbo_top_level_liquidity,liquidity_top_level,epoch-candidate:61c8661d0d9a192baceb7cd8
bbo_micro,exact-signal:bbb7e79730fa95eaf7f2e135,activation:92c27a834bdb47bf6e808c49,behaviour-cluster:6558f1d34ad9d6df1a55b36f,bbo_spread_state,liquidity_top_level,epoch-candidate:c7ae5c2905ee80a73954076c
bbo_micro,exact-signal:bdb53cba290b62cc5a169433,activation:4f36b3ddb1a22e24beed49fd,behaviour-cluster:1f6a636968a5f8e51871d90c,bbo_spread_state,liquidity_top_level,epoch-candidate:bf19b87db6f9a7866a6e0c94
bbo_micro,exact-signal:bea7c881ae579cc65fc5a33f,activation:732d815826bca7edc403c91d,behaviour-cluster:4603b8cfd1fe3df0d4070669,bbo_spread_state,liquidity_top_level,epoch-candidate:85cdcf66e76e13abaf8d7812
bbo_micro,exact-signal:c0490ef43d009354d99b29cd,activation:ad5c341848094b3471f0e301,behaviour-cluster:0adf5b35ae29435a9ecd1add,bbo_top_level_liquidity,liquidity_top_level,epoch-candidate:4ee4ebc779f2cf67219bbd1a
bbo_micro,exact-signal:c08553466000155c6f1665c7,activation:bd4a0b38c469ed6b8bf07bec,behaviour-cluster:017fe6e851dab0b387f24147,bbo_spread_state,liquidity_top_level,epoch-candidate:acd3c69c6f605bb11bd0ab87
bbo_micro,exact-signal:c0b1c2e3b0c06ed83108ea2d,activation:c78c8f7ea1f495840f2d73b9,behaviour-cluster:8af0b636fc88b5de8ec41b27,bbo_spread_state,liquidity_top_level,epoch-candidate:d0f6d05d4408d00b48d01b21
bbo_micro,exact-signal:c190782608f358e9cae77bec,activation:d4a6e9262aa352f76fb826bc,behaviour-cluster:de7dccf3ba0fd86c5e8ee403,bbo_spread_state,liquidity_top_level,epoch-candidate:4f691dc4d7d16d45f06c9b4e
bbo_micro,exact-signal:c1c07c5216328ca03eca1b46,activation:31fc18de11806ab735e0ed5d,behaviour-cluster:923d39f05e4c0b352b92a43a,bbo_top_level_liquidity,liquidity_top_level,epoch-candidate:b4e7f2965c04ddc001c22b9f
bbo_micro,exact-signal:c2172fda288dcaceb4dae1b1,activation:370bf2b4df7869d3ebdfda72,behaviour-cluster:226cdbb6ad500d50b60c550c,bbo_quote_imbalance,liquidity_top_level,epoch-candidate:a18ae4ed5db5213fc7e66023
bbo_micro,exact-signal:c3be555a071cda20aa091fb1,activation:d8c4e0a288afc00c10f36c5c,behaviour-cluster:cd2a1d3d90d403dafbc64d7a,bbo_spread_state,liquidity_top_level,epoch-candidate:10f76ed15d4d43a7d6b2891c
bbo_micro,exact-signal:c3c2885379bf759d4d24f8ad,activation:09daf0574d4254515205e22b,behaviour-cluster:2292b23d3d272bc6f2a0646b,bbo_top_level_liquidity,liquidity_top_level,epoch-candidate:cffcaf8ed78c5e2c4f0e786d
bbo_micro,exact-signal:c46de1b505f6df629e2b361c,activation:56f8a30ef6cfbccd5c011882,behaviour-cluster:8e4095432e3e3bcc89f941f2,bbo_spread_state,liquidity_top_level,epoch-candidate:a31687a7dda6df6f9e75929c
bbo_micro,exact-signal:c72bbced141fcce6e375a4c7,activation:ec68b041bfd842320a09ac01,behaviour-cluster:43b7d6438c5df0c1d275ca9d,bbo_spread_state,liquidity_top_level,epoch-candidate:07398fedcc154e121d1f2f67
bbo_micro,exact-signal:c8daa17d6c6907e195941166,activation:1ddda19c4fea46c47abf3364,behaviour-cluster:8738392a220158cd8c57cffd,bbo_top_level_liquidity,liquidity_top_level,epoch-candidate:b95b93e9ed2fee803aa2d18e
bbo_micro,exact-signal:cadb475b6e379687fd310bc4,activation:cbb8c8894b25803cd40620d1,behaviour-cluster:1486f4ca37e9b1cc5b5c36c2,bbo_spread_state,liquidity_top_level,epoch-candidate:52ef73da01cd4380c2f8324e
bbo_micro,exact-signal:cb5ef40b77448b82de9cc23f,activation:7a7d8b15a70fd0ab17b5ed3f,behaviour-cluster:32f27e20af39abfe530cc7aa,bbo_top_level_liquidity,liquidity_top_level,epoch-candidate:5267de7576f8861bd7a66744
bbo_micro,exact-signal:ce07a5cb19fd80f46b021778,activation:b02d889a7a43fd9c4daebf1d,behaviour-cluster:6a4182fb8612c82d4a8c8d2b,bbo_spread_state,liquidity_top_level,epoch-candidate:5b657622bd9a52bd7117b6d8
bbo_micro,exact-signal:d12b470ed1bfd45ff906e9da,activation:8f677ddde964e371a79364b2,behaviour-cluster:a0c5f06fea98f7e7acafaa28,bbo_quote_imbalance,liquidity_top_level,epoch-candidate:697ce0404b41d1eaa0a67b24
bbo_micro,exact-signal:d19cadad0584f535b60dfe73,activation:f12aeb1e980dc305b7ee68ed,behaviour-cluster:36e0293218cf1a311367690d,bbo_spread_state,liquidity_top_level,epoch-candidate:8479d31f769ee1470cf1191f
bbo_micro,exact-signal:d1e7c5d00a2c20148227522c,activation:cdc41c995b39a48b6ab61645,behaviour-cluster:a008a8302ccd905a6d7ab7ab,bbo_top_level_liquidity,liquidity_top_level,epoch-candidate:419c3a85d0b38e2d7b991d18
bbo_micro,exact-signal:d2c1a9bb75d4187f35d0c16f,activation:33536a422702330bc5025078,behaviour-cluster:6339baa8ed9b9dbe236eb037,bbo_spread_state,liquidity_top_level,epoch-candidate:6a954c56676610583314eae2
bbo_micro,exact-signal:d4e9f761866db1440587f1ef,activation:45eee94c4618ee3fc05e3ffb,behaviour-cluster:271852a75197b4d8a30bbc30,bbo_spread_state,liquidity_top_level,epoch-candidate:5b9b4b37ca584bbf4ed7b64d
bbo_micro,exact-signal:dc77f563924b59d5d928af0d,activation:ca14b8bdc522557651e35bd3,behaviour-cluster:af6129324597b8f68acce382,bbo_top_level_liquidity,liquidity_top_level,epoch-candidate:c5a45253e50a803b286bb075
bbo_micro,exact-signal:dcb0925f06385cfb033477c6,activation:52265e9ec61750f65a90aa56,behaviour-cluster:870a3ccacd7e3f0d754b1d70,bbo_quote_imbalance,liquidity_top_level,epoch-candidate:292754c9254b68ea247b5809
bbo_micro,exact-signal:dcb2285ddd101a7ed4249b16,activation:93f8db179481288127437f83,behaviour-cluster:00a50498eb16169b60bf8033,bbo_top_level_liquidity,liquidity_top_level,epoch-candidate:7807a1303bdf5cd283a4df4b
bbo_micro,exact-signal:dd0f4498f3a0dba28745486c,activation:b27e8d35b6d3f18c16b33d8c,behaviour-cluster:6fb61bf0e25e17b2588f5c2a,bbo_top_level_liquidity,liquidity_top_level,epoch-candidate:3e9e55b687282b92f4a04025
bbo_micro,exact-signal:de0aedf100c458914d14b9c2,activation:5e19b067cc0f8ffc6b21d36f,behaviour-cluster:baca6393c6016166aa6da51c,bbo_quote_imbalance,liquidity_top_level,epoch-candidate:fe9df0aa134d973609b042a6
bbo_micro,exact-signal:e1165a2c60ff49f577518705,activation:8d5f3282f4d204d92174d3db,behaviour-cluster:d4cfb0ca19defcbef0f8c53b,bbo_spread_state,liquidity_top_level,epoch-candidate:e3db9338f7ba5c91b056745d
bbo_micro,exact-signal:e4d9fef45ab1d6aa41120da3,activation:0991694ec6e3a0eac1c30780,behaviour-cluster:1c37a1a4aae82569b09735e1,bbo_top_level_liquidity,liquidity_top_level,epoch-candidate:0ee8d57746d5638ccfd3f3b3
bbo_micro,exact-signal:e8c3fa8331dc2732bc826b6d,activation:8ae131525c73d6a0f2fe9839,behaviour-cluster:70daed6d2b515c871d1be87f,bbo_spread_state,liquidity_top_level,epoch-candidate:550e9e8c79437c28cd27dae0
bbo_micro,exact-signal:e9b2995e47d15011d0ff5922,activation:7e1964a773f81507f2e5a814,behaviour-cluster:14d110e13de11f9ee24e41da,bbo_spread_state,liquidity_top_level,epoch-candidate:8cff1ef09bf0e1ad86af14bb
bbo_micro,exact-signal:e9f43153a251945e3f37dca1,activation:b11581faa1eb7e8118393317,behaviour-cluster:2dd741b898068220d3bcd599,bbo_top_level_liquidity,liquidity_top_level,epoch-candidate:dd5920a41be33dde100fef91
bbo_micro,exact-signal:ea2dd938d6fc72c9fb31c894,activation:8d73d0ddbb9577e81b8beb90,behaviour-cluster:b4d5a04154e76e1467970d0e,bbo_spread_state,liquidity_top_level,epoch-candidate:763669877611d12175fced65
bbo_micro,exact-signal:ea30d880d919c6a91ac77fa6,activation:1bdc51743d05b6efb2217930,behaviour-cluster:59a7f446622b957df65fca15,bbo_quote_imbalance,liquidity_top_level,epoch-candidate:a5cd1b63b47a7192cd78a3d5
bbo_micro,exact-signal:f11fdeae1fa0d7af0c5a6ae7,activation:ff79c9877f621254741907bb,behaviour-cluster:0c19b10d864a0b2dbbecc22a,bbo_quote_imbalance,liquidity_top_level,epoch-candidate:2d695beecea75b0285845ff7
bbo_micro,exact-signal:f207aa934a5f9b59d0153d25,activation:9637c3defaa26f6b01b6a7bb,behaviour-cluster:36c9793bd6ad0d23dd2046d5,bbo_spread_state,liquidity_top_level,epoch-candidate:c33069023f3f6011304783e7
bbo_micro,exact-signal:f75ce0614984505122b3e529,activation:b7e84a1fd6852c2436b63f0a,behaviour-cluster:efe40ea96b05b8b423ad28c8,bbo_spread_state,liquidity_top_level,epoch-candidate:f076ce4f60a3bc78648f23b8
bbo_micro,exact-signal:fa18acee650bb18b6f8339e5,activation:370c052cb06bc38c67fefd90,behaviour-cluster:8e0a290b5a5341f3a7c4f08b,bbo_quote_imbalance,liquidity_top_level,epoch-candidate:3ee1904d1b5548cd700c6810
bbo_micro,exact-signal:faaad75c4ad85caaea72d4b3,activation:a7a0afce2cb20f214cd30f68,behaviour-cluster:a7c2aa4b5756a540cf7c15c7,bbo_top_level_liquidity,liquidity_top_level,epoch-candidate:600c72cca80759f009a2915c
bbo_micro,exact-signal:fadfc57133501aef6611eba6,activation:bc8b76069222bc7d401e489c,behaviour-cluster:cb2c9c5464831228a28e4314,bbo_quote_imbalance,liquidity_top_level,epoch-candidate:13e9b6252b236babb77584c5
bbo_micro,exact-signal:fd0bd75d5ca0be9fe02d9af3,activation:630acb72c13e59911a234837,behaviour-cluster:c4f148dcf86d29a9c8e1859c,bbo_quote_imbalance,liquidity_top_level,epoch-candidate:23ea0786e715878e13a7c029
bbo_micro,exact-signal:ffd14f431cf4bd3a8a5b432a,activation:9e654743af139eb970323221,behaviour-cluster:9016430cfc19d4d8f83437e4,bbo_top_level_liquidity,liquidity_top_level,epoch-candidate:5636da80ecf99a8e72c145a4
main,exact-signal:00064989c7dd896c3e96488e,activation:9da39184996593a6235bd7d4,behaviour-cluster:e641d9f7beda662323585bcd,volatility_compression_breakout,volatility_regime,epoch-candidate:4699a86c9fcd2176ad92d23e
main,exact-signal:00871aa55d1af4f733716c14,activation:dbcc156998c96921dd0f5dc9,behaviour-cluster:a2a95970a791dc21a2123b36,volatility_compression_breakout,volatility_regime,epoch-candidate:e9e5ddbf75408c491d2c42e0
main,exact-signal:008b667769c57044ad1b2b60,activation:5b10e11e3de56d17a5b04cab,behaviour-cluster:17ac96626b170fb32d4060a2,mark_index_convergence,mark_index_deviation,epoch-candidate:d16df72357b0199fa8a649b2
main,exact-signal:0092e4e712ee3f7298a0920d,activation:3f9cf1c9ed427ea45d2d6cf3,behaviour-cluster:7ef62f93028d6e24295ec78f,market_confirmation,cross_asset_confirmation,epoch-candidate:95a81244a564820f4eb827fe
main,exact-signal:00adc95978ec0a110bad2b6a,activation:370d7c207a59ed396649a052,behaviour-cluster:6b0da3163669d66e0d9b6d24,volatility_compression_breakout,volatility_regime,epoch-candidate:b68ecdf78dcfa1085f081bb2
main,exact-signal:00bbb9fc383a2a21ee1247c4,activation:fd1ddccd65990a70432fef9a,behaviour-cluster:5e3f0ab937b2ea72fe4d7ee4,aggressive_flow_exhaustion,taker_imbalance,epoch-candidate:6ff65494b7e0fafeaa93ec49
main,exact-signal:0102c6a482e5ca5bce0f2bb2,activation:a2dfed4e10ae88c69a9d7449,behaviour-cluster:c44af511927ac8cef50a769f,aggressive_flow_exhaustion,taker_imbalance,epoch-candidate:90e61e434d9da20f181cb4c1
main,exact-signal:0155c611051ffa0b3d82cd8a,activation:169513374420ccbfb880da35,behaviour-cluster:e5a9f453804940e13e9d340f,aggressive_flow_exhaustion,taker_imbalance,epoch-candidate:2d793c90f34bfd8cd7ecb365
main,exact-signal:015fd1d18cbc6ada61e1ffcb,activation:0547c09e7f5761f6c785aa09,behaviour-cluster:35ecbb7ca7132b41288b2595,volatility_burst_continuation,volatility_regime,epoch-candidate:488130edf1004b2a9b013f59
main,exact-signal:0182daa80fabb15de6bef3ad,activation:7dd90d51f1b8a6111f975e19,behaviour-cluster:913cb17f4ffa6556b7bf2a82,volatility_burst_continuation,volatility_regime,epoch-candidate:290eb10e4a43622fe11d0882
main,exact-signal:01b213b31d20fba7ffc6842b,activation:44f069139b1473ddbb0ff3f6,behaviour-cluster:08d34de223ce14b0d9905482,market_decoupling,cross_asset_confirmation,epoch-candidate:adc7aab29b04c1c6c7fcbaf4
main,exact-signal:01b888f480e5317c64b0f47d,activation:270b5ed8581699dcc7958ccb,behaviour-cluster:cbfbdaf2bbecebd226b36996,funding_change_repricing,funding_dynamics,epoch-candidate:9b916e1ec0fd7f9ec6bb9d5a
main,exact-signal:01c3334da2de663246f69f7d,activation:69491fd9747de234ad207e08,behaviour-cluster:c78803a147ec535581b7e7f9,volatility_burst_continuation,volatility_regime,epoch-candidate:b32306d23e2dea44199fe666
main,exact-signal:01ca7fcf32c6c374d227c824,activation:645e515f3cfc512b07d4d779,behaviour-cluster:31cb00c97776f517a6691a46,volatility_compression_breakout,volatility_regime,epoch-candidate:2bb131add976391f8d90e954
main,exact-signal:01f02fd30bab8aab4f3c53a0,activation:d88f0a06884f0b7473e197b1,behaviour-cluster:b54f853131ab2f253302c6b5,mark_index_convergence,mark_index_deviation,epoch-candidate:bd4e9b2c150e1aa0d905baa6
main,exact-signal:02087bc34595bc98772cc5a4,activation:e7908875387c649c38badcdc,behaviour-cluster:ffcee34332406357f225240e,session_cross_section,session_time,epoch-candidate:c960771576527aa05d3cda77
main,exact-signal:026515ea88e1560c357bffc5,activation:f63c9c6ede4b3c44c61208ea,behaviour-cluster:5eb5676d3e1b445e4b213986,basis_dislocation_reversal,basis_dislocation_convergence,epoch-candidate:a7c3099c239bb14527716309
main,exact-signal:02771cec6ff9f1cf6a7f6633,activation:21d98bfe29a0eae7f4f77bd3,behaviour-cluster:6d4202e62ae885d6ed0f2673,market_confirmation,cross_asset_confirmation,epoch-candidate:308d265e1d4708d58249881d
main,exact-signal:02998c7007aa9f2f71adeea2,activation:c03df11ffcaa2781c0a490fc,behaviour-cluster:902be0367f7aa731f8bca024,market_confirmation,cross_asset_confirmation,epoch-candidate:4eeb236bf7365a1ad0b64bbb
main,exact-signal:02b03b5dbe6c807b74e26bd9,activation:04b0d7fca6c6d5bd7071117f,behaviour-cluster:bef0159122b5875485325c1a,new_mechanism_exile,orthogonal_exile,epoch-candidate:aadf9d3b73d75d70616813b1
main,exact-signal:02b5cb1aede3096feaceb2d1,activation:0126617470829c537a728dca,behaviour-cluster:e1430a485d309e3a82ce8fdd,market_confirmation,cross_asset_confirmation,epoch-candidate:aa1c2e995c9b8087d6271593
main,exact-signal:02bdc0129daff62c8a7e2bfc,activation:797c42a7f485125e8f1b359a,behaviour-cluster:485c35df74009cf29b882cf3,aggressive_flow_exhaustion,taker_imbalance,epoch-candidate:17ecbeb54eb1afaa3b746072
main,exact-signal:02bf27e964d4a1908199062f,activation:c283e86162a022a286efecdb,behaviour-cluster:0eb32c460abf32cdfceece68,funding_event_age_decay,funding_dynamics,epoch-candidate:e3e18e1aeade0d1a27606e65
main,exact-signal:0327d57be9b5687ae3ac82bd,activation:cd449b8f4a3c39841ff6eb38,behaviour-cluster:cc79f30a814c712a35e6719f,volatility_mean_reversion,volatility_regime,epoch-candidate:1203bed85b3713481f26d98c
main,exact-signal:032877a6eedcbd560f0e5019,activation:322e14f853c803ed9a0b8467,behaviour-cluster:e1e7c47ab5686a405ca95e54,session_transition,session_time,epoch-candidate:d8f2064bf97c5ec24836e0c2
main,exact-signal:03653aa54e43f1d94c8b3f4f,activation:6d4b3d24fe8df3b83297879d,behaviour-cluster:19ad21397e4a38dfa1ad722e,volatility_mean_reversion,volatility_regime,epoch-candidate:1148a43c8d3f1760b560bc1e
main,exact-signal:040904d45af2148fcefdeeb4,activation:63d767bdba16df76351abf90,behaviour-cluster:4302391e5dcc8d35b16a3d95,volatility_compression_breakout,volatility_regime,epoch-candidate:baac7446dee089ec9b5fed3a
main,exact-signal:0426b4b849c0df59727c4a42,activation:3b2e6da81e7fef94d0480d2f,behaviour-cluster:44bcd361c05a211302b6bad1,mark_index_dislocation,mark_index_deviation,epoch-candidate:d0a608754e22e538c5f91e80
main,exact-signal:04b576fb142635815e729a59,activation:af3145a45afb9c7744553a00,behaviour-cluster:7d39f3bc8f7466b244fff819,aggressive_flow_exhaustion,taker_imbalance,epoch-candidate:6be850e6701b811f66d95001
main,exact-signal:054db74109a09252e8630877,activation:91e48ab7814ff8331283da17,behaviour-cluster:bae9d94d0d4f38b08dd7a4e3,mark_index_dislocation,mark_index_deviation,epoch-candidate:86f708cd7ae8078e9e1b75b2
main,exact-signal:0556347554d05666f1fd754a,activation:791ff0a4ae9734afed0ef5fe,behaviour-cluster:8a08fba7777799bf4a0cd5ad,session_transition,session_time,epoch-candidate:d4387bb40283655ae079fb07
main,exact-signal:0570c9d484b907e48aba7df3,activation:5824a7f20960e0fac04eccf5,behaviour-cluster:128ab3e5889f6ae0e4668a28,volatility_compression_breakout,volatility_regime,epoch-candidate:92c6784c99d41099d7448aca
main,exact-signal:058bd03611a2046076dd0520,activation:85da45d02b97f439db92ff1d,behaviour-cluster:1847f023ac7292d9ea98b7af,volatility_compression_breakout,volatility_regime,epoch-candidate:3879eb01c7e65db65c9643a7
main,exact-signal:05c5b274f97b1030e5f7fd27,activation:64a4d8654bb0484267441268,behaviour-cluster:790f2e3882947ba653853d9c,aggressive_flow_exhaustion,taker_imbalance,epoch-candidate:5c7c8c6d60e616c69f1bd140
main,exact-signal:05f39ae4c8a4deac11e95309,activation:3469a224de44516ec4455dd5,behaviour-cluster:dd102b69e26717d679323787,funding_change_repricing,funding_dynamics,epoch-candidate:d4dbc2ccdb7907a77a6b0d37
main,exact-signal:05fdcdc9040dcfdf3ced060a,activation:fec7b4b7031648d4809cb669,behaviour-cluster:baa8a962eafb0d675025fbf2,relative_strength,cross_asset_confirmation,epoch-candidate:e9767d312402b38e11124db8
main,exact-signal:06263c13929c6f5d8dec4c28,activation:e2f161817023dfb0dfe3f465,behaviour-cluster:cc9e188502d1ad2c629951a5,new_mechanism_exile,orthogonal_exile,epoch-candidate:4ff63606c9bd38ed88791a15
main,exact-signal:0630e9f05631fa2004383275,activation:a26d0ca91d0491575cc9b1a7,behaviour-cluster:bfe1cd6b367be5d23b9d2980,session_cross_section,session_time,epoch-candidate:3f424554359f9035df2cbaa4
main,exact-signal:065fc4a09f4967fd9651a60e,activation:1cfb4a9b8351d8aad8e2b659,behaviour-cluster:e77fef017d322404de1864b4,state_duration,temporal_state_path,epoch-candidate:0a4f6551cfda199198da5b24
main,exact-signal:06a6e6fcbd07f57bb8549f56,activation:5a902a59f7f1d709ab5bef44,behaviour-cluster:e768cb05466de6ea093aff3a,volatility_burst_continuation,volatility_regime,epoch-candidate:748a46f42012958d40b9cb4b
main,exact-signal:070e05a609a42ecd67d84ab8,activation:cdab37a89e7a207f1feef717,behaviour-cluster:583f20ebcfcbf3cd80b3ea41,mark_index_dislocation,mark_index_deviation,epoch-candidate:d359cc52e160f0cad5421048
main,exact-signal:071e4d2e4973d227c9989ede,activation:a4f28f52245df004db02d453,behaviour-cluster:be1d7aee67a46a16ef002721,volatility_mean_reversion,volatility_regime,epoch-candidate:a7a2ddb55e5651448d9dda39
main,exact-signal:073c89eb8cbb497ef69c6f5a,activation:2b62acad8eb1260c7644f955,behaviour-cluster:9b95d9a2e5a214279079e2d9,market_confirmation,cross_asset_confirmation,epoch-candidate:6df84e2d5eaeb794392baf5e
main,exact-signal:077a16bcd905ced7127b4eb0,activation:137a4fadb723a7b546e3ca0e,behaviour-cluster:ed9d9a0dd5ec90dc7820078e,session_transition,session_time,epoch-candidate:ff85adfd7b8894edccbef0ec
main,exact-signal:07afca720135ddefdce528d1,activation:39c917a8334f5fa71c9444d9,behaviour-cluster:1c914c38bfa68738a5798108,volatility_compression_breakout,volatility_regime,epoch-candidate:a179889ef8e44bc8c5806f0e
main,exact-signal:07b7a6f0575f1d7428387a3b,activation:d22542935145cf315e68696c,behaviour-cluster:ba917afa6fd391b033f0cfd1,session_cross_section,session_time,epoch-candidate:d89a364793563f6efc3c73d8
main,exact-signal:07bf155b3574a6b2913e9896,activation:1937a84d85efdcef2e0c3617,behaviour-cluster:9f4b4fd23ae7baae7fd3bd46,aggressive_flow_continuation,taker_imbalance,epoch-candidate:35896777f464b1e9a8c8a390
main,exact-signal:07e30b23491c6f481c26ebf2,activation:4ac42d55d6de74004f3c544e,behaviour-cluster:31228eb114dbef1b073326a1,state_persistence,temporal_state_path,epoch-candidate:ad6fbbaf17abf7d855e6d2e0
main,exact-signal:080173b49bda2a423d57853b,activation:655d5216e758be80299fca06,behaviour-cluster:a7122a5ad226bb4dd8ace637,mark_index_dislocation,mark_index_deviation,epoch-candidate:47a760abc8f0c4f3c9efcf68
main,exact-signal:082969fe88e9f699ac2863d9,activation:45abf9dffa7f26d6c0e937ac,behaviour-cluster:15e3b9a592d64b0d4f3ae67d,volatility_burst_continuation,volatility_regime,epoch-candidate:cb3f5131bc8e8435ef781085
main,exact-signal:083620952e1dac384ab6edfd,activation:eb0ae79e8a76e1894fd89fda,behaviour-cluster:3e8f47fdf9ee633cdbfe087c,volatility_mean_reversion,volatility_regime,epoch-candidate:44c88968fd7fe3c72e451260
main,exact-signal:0845a04b1112850ce80dffb3,activation:4bb5c69364ce6418fabdb8f3,behaviour-cluster:3674238e6860efe389cbd36d,new_mechanism_exile,orthogonal_exile,epoch-candidate:ab55af12427733e5b441397f
main,exact-signal:08f1288d01de9f25b332959f,activation:80c2113023b1f7a933e75278,behaviour-cluster:b865a4a06aadc00b068ef029,relative_strength,cross_asset_confirmation,epoch-candidate:d3fae92e5ce381e7f517af50
main,exact-signal:09113b6a716c23ea4fbee468,activation:0f7958cfaeb4f729a3e2c41c,behaviour-cluster:cca48fa820778f8b98228355,oi_expansion_confirmation,oi_inventory,epoch-candidate:c68535b538ee8056f50b1ab0
main,exact-signal:09bbd59a7890254b898ae970,activation:78063a4bbfae12029e43b1d4,behaviour-cluster:ed9d9a0dd5ec90dc7820078e,basis_convergence,basis_dislocation_convergence,epoch-candidate:b212bbe05f1f2778f3016ff5
main,exact-signal:09d29324cdde32238f477654,activation:faeacc7176eff1654069c480,behaviour-cluster:c268958f00529208640b7295,mark_index_convergence,mark_index_deviation,epoch-candidate:0c4bbcf259e11a97c0d486ab
main,exact-signal:0a20f7c74b05520955737835,activation:d6ec40726db714efad046683,behaviour-cluster:b3cf37a2784eee771022bdd9,path_shape_reversal,temporal_state_path,epoch-candidate:b1fd94bc146bf6e2f56686e3
