admission_policy,panel_id,proposal_id,rank,exact_identity,activation_identity,full_behaviour_cluster
GLOBAL_QUALITY,main,epoch-candidate:127e8d4599dc0a1cf549f6cb,125,exact-signal:63ac112a823d4c88a2d818e4,activation:f1645ef3bbd9477ad74cfcc0,behaviour-cluster:7d5dbbc8455ecb0dbb845f49
GLOBAL_QUALITY,main,epoch-candidate:1a5abdf70d53fe00dcfe27ea,126,exact-signal:817f2354476d5a13592dbb82,activation:f15e39800122c4ee5db72a54,behaviour-cluster:cce369d657595e11dfa5b8e6
GLOBAL_QUALITY,main,epoch-candidate:047ddd2dd07cfc6964e34dac,127,exact-signal:f67b5a5f61db4c994a7d24e0,activation:8ded333c090420aadf4b4895,behaviour-cluster:2cc1c82b9d6e6d8056247f64
GLOBAL_QUALITY,main,epoch-candidate:01560aea3720dee86f916e3c,128,exact-signal:c47039807e5ddbde3f3ffef1,activation:cb0d3d9c66389ee6f8654ec0,behaviour-cluster:f9e39a93f94329f6a57eca4d
GLOBAL_QUALITY,main,epoch-candidate:1e2e54f7edcd8332b4eff696,129,exact-signal:04d3dbdeebc6b8115906b781,activation:9cd9cf97f5ad5b9bdd21de7d,behaviour-cluster:8126b6a66d04ad71ec40194c
GLOBAL_QUALITY,main,epoch-candidate:5c00ebbf0f45320f6902d890,130,exact-signal:a30671f18107a52cb699f1b3,activation:fab5318aab2165a23379af12,behaviour-cluster:2805db0fb0c186e66c765660
GLOBAL_QUALITY,main,epoch-candidate:d398b11f6661ed5148b5b486,131,exact-signal:5a888e51a2c0cd827c73c061,activation:560eb5c2e32bffebe2f5a9e1,behaviour-cluster:d6768fa9d9e38da2b7798e8a
GLOBAL_QUALITY,main,epoch-candidate:78ba488f1f382956cce0316e,132,exact-signal:7ae161ed5af5e038411ace2f,activation:5466e033af417e64dff55fb8,behaviour-cluster:6f5ceaeea68dc5f5a10eec18
GLOBAL_QUALITY,main,epoch-candidate:053778f5ae16973ee5634643,133,exact-signal:8a97e75f4b78311b2d7b3297,activation:e2f161817023dfb0dfe3f465,behaviour-cluster:2cc1c82b9d6e6d8056247f64
GLOBAL_QUALITY,main,epoch-candidate:27e8b09cb0977c25cb089f79,134,exact-signal:45206db1935cebecb11efed6,activation:dafde62ef6724de45713cac1,behaviour-cluster:907ffb4118031257ac02ef18
GLOBAL_QUALITY,main,epoch-candidate:30a698c90f28cb1e4d723dbb,135,exact-signal:fd85a9491f8a0b8ce9d960da,activation:f34caf69e1c3850a9c675606,behaviour-cluster:cc82c2fb69b66eb4a8f6d1a3
GLOBAL_QUALITY,main,epoch-candidate:45f4698b471d081e9a485001,136,exact-signal:3b7170c4fb7bc74295cec298,activation:4628cb1efbb476b103e26936,behaviour-cluster:08843d6b9bd8d75c2785457a
GLOBAL_QUALITY,main,epoch-candidate:7d161c0a432cc225cfcc0970,137,exact-signal:228b11308ec432d0f7df2f55,activation:8ded333c090420aadf4b4895,behaviour-cluster:7f447d57e392256bf16e3505
GLOBAL_QUALITY,main,epoch-candidate:c0acbfb5b95df289931a7682,138,exact-signal:ea3e586dd2b1f99895eac823,activation:fab5318aab2165a23379af12,behaviour-cluster:2805db0fb0c186e66c765660
GLOBAL_QUALITY,main,epoch-candidate:17e033e4bf7cd4523a2233d5,139,exact-signal:dff5815b0b726d158e1699e8,activation:39b56ebb2f1ece4405d22689,behaviour-cluster:57b49c5289eebad6e8677c58
GLOBAL_QUALITY,main,epoch-candidate:c47a277f0ee84810138c394a,140,exact-signal:6756ca963b578db97399772d,activation:744f0101ff77ba37a44d94d6,behaviour-cluster:715de4515e094ef032ad95b7
GLOBAL_QUALITY,main,epoch-candidate:2d17741a336124f3ad4f2dcf,141,exact-signal:27e5b68d6f190d424ee3fb1d,activation:74614e2fa005d0b316592ebc,behaviour-cluster:9736e188f87c8dd64e89ff74
GLOBAL_QUALITY,main,epoch-candidate:10d29d3810d7f8c97ecdd964,142,exact-signal:3d95cd33e32457efbe9b54f6,activation:5466e033af417e64dff55fb8,behaviour-cluster:a048af5c0af0fe2d65efc575
GLOBAL_QUALITY,main,epoch-candidate:7b2d9be00ce5f4839b744138,143,exact-signal:51ce18cde7cd001e47d44c88,activation:8ded333c090420aadf4b4895,behaviour-cluster:9736e188f87c8dd64e89ff74
GLOBAL_QUALITY,main,epoch-candidate:1c2fdba68de45d8c6304a4b8,144,exact-signal:f2db42489fc2afd0873e748d,activation:8379df22405ac114625ac2d3,behaviour-cluster:6f83b33e9c4b8c83b1366f06
GLOBAL_QUALITY,main,epoch-candidate:ed075224ebb656fb31ba6d96,145,exact-signal:554830fde5b5f86ac3564985,activation:e4671034fe315d694271a42a,behaviour-cluster:0bdc6f9bcbdf3f6ff5197352
GLOBAL_QUALITY,main,epoch-candidate:87fb45a44fad093f7f630cd3,146,exact-signal:bb25d5a7fe79463630f4a166,activation:d3bec11840f5612cc5ccc41e,behaviour-cluster:472825aa94049ac02c8910e5
GLOBAL_QUALITY,main,epoch-candidate:88ed4f3a4ee0384399a6c67c,147,exact-signal:909e732860ff709a3a222e14,activation:c89ddebe717efb87e72d9313,behaviour-cluster:65bf30f7f35d4c84dde68e2e
GLOBAL_QUALITY,main,epoch-candidate:0a2c0f7704ef1f30f87cfda5,148,exact-signal:5eb451b428e235838de4aae7,activation:6bfd22699d6c09a445e37c29,behaviour-cluster:6b48b860e63c81398aaeec02
GLOBAL_QUALITY,main,epoch-candidate:3dddd0760a5803bcb5a5cf59,149,exact-signal:d95ddafa0884325b111f8bb2,activation:84aa78698002ed4ed8327052,behaviour-cluster:3d6ef72bf2206ab4b5028bf5
GLOBAL_QUALITY,main,epoch-candidate:28c4edf6476000bfffc315db,150,exact-signal:e2f423506bca354241ed92c3,activation:5f38eb64891e91a89da604a4,behaviour-cluster:d60438fe7c68dfd564a55dfa
GLOBAL_QUALITY,main,epoch-candidate:3ea7ed8d552b3f633cc75df8,151,exact-signal:214e92ab79f22fc3e95ace7b,activation:bbc6448677460c11f48db989,behaviour-cluster:6bf367639655a09fb43b9d86
GLOBAL_QUALITY,main,epoch-candidate:de03faec05a167856a799930,152,exact-signal:ed985698267924273bb14ea7,activation:34ea0eedbb91cf31b838bd3b,behaviour-cluster:e001db4c20e594f08376d59b
GLOBAL_QUALITY,main,epoch-candidate:23f69f64e10a5250472b7aaa,153,exact-signal:6a65fb399031c65c772292d1,activation:f3edfae0a16c897b90817e25,behaviour-cluster:af45a9520aa7b47dd40c696c
GLOBAL_QUALITY,main,epoch-candidate:7f91b2575be3770be9f0564a,154,exact-signal:78991e409513c7490cfa0083,activation:7426825ca8fb0d928d57978b,behaviour-cluster:6091bdae349d1e646086d870
GLOBAL_QUALITY,main,epoch-candidate:03f473a3b1accdddede9de2b,155,exact-signal:ee181e4e33b43cc2fe925927,activation:c6dbeab11f4a05c80b2459d9,behaviour-cluster:3d6ef72bf2206ab4b5028bf5
GLOBAL_QUALITY,main,epoch-candidate:164577c6a909378fbfbaa747,156,exact-signal:0b86bc902c22f4c48c2dcbe1,activation:803b84417ba8f1c4f71f5c73,behaviour-cluster:73a2dd97442b30e7e5842d93
GLOBAL_QUALITY,main,epoch-candidate:004835df6e488241fe13ccd2,157,exact-signal:773fd742d4548b00f4d3d9ee,activation:746d18e453cc1cefdaea7401,behaviour-cluster:af533345b7bff8b601d3c2ad
GLOBAL_QUALITY,main,epoch-candidate:df9e2fa64276d16944713c0e,158,exact-signal:5bf408b6145e699d06239a80,activation:c49e0ce7555aca2019349bfc,behaviour-cluster:51b1b08052738c81f5a61416
GLOBAL_QUALITY,main,epoch-candidate:038e60128cd59caba7b2b820,159,exact-signal:65c65ab6efbfbfc1bf952d62,activation:0f049f69c147161867f385d8,behaviour-cluster:6cbdc21a7188229bb6e700e3
GLOBAL_QUALITY,main,epoch-candidate:1d8ba3fb6294521f5ba09a84,160,exact-signal:699a67354f551a88107901dd,activation:67bd5789f7aba9edb51f04a5,behaviour-cluster:ee087e1a14acb7c30e701329
GLOBAL_QUALITY,main,epoch-candidate:000b3680fe4f57fdff9ce2d4,161,exact-signal:63c21f368fb995880ffc2ddd,activation:c38a57af9cd4c7ee398f7b84,behaviour-cluster:276524afb55f7f95c1777c98
GLOBAL_QUALITY,main,epoch-candidate:1fcf9ae9d8dc6d60cc76b3d5,162,exact-signal:9b44d67142e86e5291e30064,activation:fe83951da29174bb0d856a30,behaviour-cluster:a7f3656b09be2eb93d964fa5
GLOBAL_QUALITY,main,epoch-candidate:26c9873082c1a18830a3457b,163,exact-signal:0feb219f4c4d1bea7b1ba17b,activation:8545e8a25581d13ff075ca38,behaviour-cluster:83458c8c9fbe4e4ce0c1e1f4
GLOBAL_QUALITY,main,epoch-candidate:da4d6a53fb9e9923ba945e7b,164,exact-signal:82104d3da1d95c797765a5e1,activation:eb0ae79e8a76e1894fd89fda,behaviour-cluster:4266538697693b1df61fa779
GLOBAL_QUALITY,main,epoch-candidate:0486c2a4ae61ba7b357cac43,165,exact-signal:ff510437c97b633383531b3d,activation:0536948cfd6a25f9c53d366b,behaviour-cluster:54d0176d6a3b4d4bdcbe6d1f
GLOBAL_QUALITY,main,epoch-candidate:8facbffbf501396dfe8603eb,166,exact-signal:49ab198e20e251cf0bf3790c,activation:8ded333c090420aadf4b4895,behaviour-cluster:7f447d57e392256bf16e3505
GLOBAL_QUALITY,main,epoch-candidate:120691ef918418d1a14c0173,167,exact-signal:662ec523089bf0547a28c94b,activation:ff430a1b1ad6ec7cb2e19ab7,behaviour-cluster:94573b05f487a469dfe57768
GLOBAL_QUALITY,main,epoch-candidate:0a83c4cac56fa9841f404a15,168,exact-signal:cf629502cd1396b2174b86e0,activation:6fb9f96c7d3044d5d99078a8,behaviour-cluster:32860d3f11d9c42c570b940e
GLOBAL_QUALITY,main,epoch-candidate:10fcf353df7556ca1ae32100,169,exact-signal:e50a886aae9a681d6757b401,activation:6527aeb190622649ece6d51a,behaviour-cluster:83458c8c9fbe4e4ce0c1e1f4
GLOBAL_QUALITY,main,epoch-candidate:7fbc57872adc5e76e2d589d0,170,exact-signal:342747767195ffa2aad74eea,activation:229ea102b24c288f960cb8fd,behaviour-cluster:8e64bec23e0aaa43570da505
GLOBAL_QUALITY,main,epoch-candidate:98d6ba019d35dd1ba73e7ec2,171,exact-signal:7ed11abf53311ab5a0fc52e7,activation:1ae0096bb4d2ba1e48f55f65,behaviour-cluster:5859c90f68f6baba32fc88ce
GLOBAL_QUALITY,main,epoch-candidate:1537439406e28cb2ce477d5d,172,exact-signal:5884a6b4e1a53e4a3a8d6a06,activation:8ded333c090420aadf4b4895,behaviour-cluster:9736e188f87c8dd64e89ff74
GLOBAL_QUALITY,main,epoch-candidate:1a53425573676df0be494fd4,173,exact-signal:f029b12358d3cf16b89e3ae7,activation:b64ab4f76518402bee52f7df,behaviour-cluster:37282d21af3e372aeef3e07f
GLOBAL_QUALITY,main,epoch-candidate:18c94d28ad8c795c9ded5278,174,exact-signal:26144c6338d36662bbf4aeb1,activation:dd595b8c6ec325405ed425d7,behaviour-cluster:928dbdca23fe8fb5168cf68f
GLOBAL_QUALITY,main,epoch-candidate:4ed192100963f261ec779c83,175,exact-signal:84fffaa3302d3d98fc248925,activation:5466e033af417e64dff55fb8,behaviour-cluster:d6768fa9d9e38da2b7798e8a
GLOBAL_QUALITY,main,epoch-candidate:382a7b4280dd5e2fbb412fc7,176,exact-signal:d5972669a9e1610ff370684a,activation:5f38eb64891e91a89da604a4,behaviour-cluster:5b54741a2e93257b44483876
GLOBAL_QUALITY,main,epoch-candidate:48b4232a0f7da34643936789,177,exact-signal:e0497b05ec522c47e47f546c,activation:41091501af3de9ba82e3abd4,behaviour-cluster:0eb32c460abf32cdfceece68
GLOBAL_QUALITY,main,epoch-candidate:9f75d48f65d38cc2718bf67f,178,exact-signal:38e999a95745c1c7112057a2,activation:6527aeb190622649ece6d51a,behaviour-cluster:83458c8c9fbe4e4ce0c1e1f4
GLOBAL_QUALITY,main,epoch-candidate:0ade4095debe8bc872e7437b,179,exact-signal:aaa954c07ad7d543f233f2bd,activation:8ded333c090420aadf4b4895,behaviour-cluster:9736e188f87c8dd64e89ff74
GLOBAL_QUALITY,main,epoch-candidate:67e8c665f42bd25a24c83bc2,180,exact-signal:a0f6194f091ed972ba0d65e8,activation:6527aeb190622649ece6d51a,behaviour-cluster:83458c8c9fbe4e4ce0c1e1f4
GLOBAL_QUALITY,main,epoch-candidate:d96dc0ed15939061eb4159e9,181,exact-signal:a92963dd0ae68beeb36bd88c,activation:69491fd9747de234ad207e08,behaviour-cluster:65764e56c11bb2bc8fab9404
GLOBAL_QUALITY,main,epoch-candidate:05261b732776aaf57105289d,182,exact-signal:1805533ae1e549b3950741e7,activation:d5f0b330e72bfb74721cfc66,behaviour-cluster:73a2dd97442b30e7e5842d93
GLOBAL_QUALITY,main,epoch-candidate:0039d714b22739e6789b2f28,183,exact-signal:1744d8e9720b28bc9aa41b33,activation:bbd88c115825ba1e8a408fb0,behaviour-cluster:e2d767a946146756fb29abcc
GLOBAL_QUALITY,main,epoch-candidate:4d66e48602e0e4d489e0b6be,184,exact-signal:12004841889b0bcdce33a1e2,activation:97344ff5848e6e01b9ec1d56,behaviour-cluster:d078816a6c1e043924b9f58e
GLOBAL_QUALITY,main,epoch-candidate:17fd2160da37f27f6a96f712,185,exact-signal:5b633d50c916a1d8853b8b25,activation:8ded333c090420aadf4b4895,behaviour-cluster:1537fef6f4b704cbfb5dfa05
GLOBAL_QUALITY,main,epoch-candidate:4d87ae7b0570c2883aba7706,186,exact-signal:657718c337352afbe621eae1,activation:4295c4a2e51fd3c8951a571f,behaviour-cluster:cadd6aa002ac8f6324a7cbf5
GLOBAL_QUALITY,main,epoch-candidate:7b2462b3a4970145f10b30bd,187,exact-signal:8bcc5326c72ffff8d93feb13,activation:39a01772382ef95bfd6e9d4e,behaviour-cluster:ce5942a3113e516ae25dd89a
GLOBAL_QUALITY,main,epoch-candidate:94ced9da12bd1a8c7d294f0e,188,exact-signal:5942f209c3d53178684bc673,activation:45ba464eee0da6a82b457b58,behaviour-cluster:0c37c6a4ea294d853f65752f
GLOBAL_QUALITY,main,epoch-candidate:0b596ef4cb1dbedd80b40231,189,exact-signal:5ec3871666abd5d25dc73463,activation:8ded333c090420aadf4b4895,behaviour-cluster:9736e188f87c8dd64e89ff74
GLOBAL_QUALITY,main,epoch-candidate:f331dc1c13c11ec621372441,190,exact-signal:1045cea99cc5d25ed214c57d,activation:73222152f8a5dcc41b6bfb8e,behaviour-cluster:c8464e16937dd5b2c4432519
GLOBAL_QUALITY,main,epoch-candidate:e10a149c118673d4c7c72c07,191,exact-signal:d4eb0420ebae112392697164,activation:5a7d205b768c635848641279,behaviour-cluster:ffaaf17afddf199b81f8e3ac
GLOBAL_QUALITY,main,epoch-candidate:877f1fe2c1b2eae329c32d36,192,exact-signal:c53b1c0a34280c48a625ded6,activation:28e71a507be26108f3b5a90d,behaviour-cluster:330e5708c9777463d14b0b07
GLOBAL_QUALITY,main,epoch-candidate:4e48194f27a4b86652492b22,193,exact-signal:e60ae6b1cb57d9508046b6fc,activation:78c3844a431d8be87b116d64,behaviour-cluster:7629f2b89b83967e2b4ddf37
GLOBAL_QUALITY,main,epoch-candidate:ec10cabe613687d4f372a99b,194,exact-signal:dfd3ab973b46b1981f1dff0c,activation:a6dda197ee970b013ab7e486,behaviour-cluster:33e58d12f9881295c17efb0f
GLOBAL_QUALITY,main,epoch-candidate:3a47741418dc690f4ca2040d,195,exact-signal:d9f048af80077449b431cac7,activation:b2c40c80cc2367161cc8c653,behaviour-cluster:3e68184a48f5d8dfdb37d362
GLOBAL_QUALITY,main,epoch-candidate:10cc53620e8382e24e4355c6,196,exact-signal:5f46e38648b0051cde8ead5b,activation:e2b6754c256b29a716a318de,behaviour-cluster:73a2dd97442b30e7e5842d93
GLOBAL_QUALITY,main,epoch-candidate:3497d069c52e216432aa1b30,197,exact-signal:fc684ee1dc8159cb8554edd6,activation:8ded333c090420aadf4b4895,behaviour-cluster:9736e188f87c8dd64e89ff74
GLOBAL_QUALITY,main,epoch-candidate:6a7cba6fadbdc802137ddb6e,198,exact-signal:7c8bf09f9e56c6a797cad7b4,activation:50ede8e0640ab9caab50f3d8,behaviour-cluster:65f4ec506fd229cf6f8bbcc2
GLOBAL_QUALITY,main,epoch-candidate:36388bfa4f416ef39e47ecd9,199,exact-signal:5e4e9c64a6b66b001644008d,activation:2793e41e30791f5ff42f6174,behaviour-cluster:f684b8ec2ef6178d690e1177
GLOBAL_QUALITY,main,epoch-candidate:cada716ae36a87ca881cbc6e,200,exact-signal:9b4c0543c8857ba3a7afada3,activation:f3edfae0a16c897b90817e25,behaviour-cluster:a3fd7654f4b7daa367fd7a61
GLOBAL_QUALITY,main,epoch-candidate:f5e74221555eb2817f39c3e1,201,exact-signal:17bef89f32c34c35cbfb5430,activation:be56e4b51e61907983bccd42,behaviour-cluster:047b8aad02d32e9eaf0e6e6e
GLOBAL_QUALITY,main,epoch-candidate:2d54dcb57e500f2a6370a5fa,202,exact-signal:93b7f73e914e4605044906a5,activation:411a9826389e3b78b16ff9f1,behaviour-cluster:2cc1c82b9d6e6d8056247f64
GLOBAL_QUALITY,main,epoch-candidate:5c8d331ca90bd93f8cdf4ba0,203,exact-signal:52fdf771090b7510d97ce597,activation:5d796a19061fce1b74096e02,behaviour-cluster:d0d9c2f295bb0720aa8c41b6
GLOBAL_QUALITY,main,epoch-candidate:5f29c19b85b826734f0acc23,204,exact-signal:d39233432da4477d50f3b4ef,activation:8ded333c090420aadf4b4895,behaviour-cluster:2cc1c82b9d6e6d8056247f64
GLOBAL_QUALITY,main,epoch-candidate:4b1aadc9f6d63da1db7918bf,205,exact-signal:2c1be2de90f6e20cef9bd1db,activation:dbcc156998c96921dd0f5dc9,behaviour-cluster:5f09807199fd5728185f63c1
GLOBAL_QUALITY,main,epoch-candidate:8a77e9a0fc1539cd08fe83eb,206,exact-signal:4620b0acdd6a4909d69c97a5,activation:5d91fc481d889723fe678f0f,behaviour-cluster:a901caa51e5e2b441f35867a
GLOBAL_QUALITY,main,epoch-candidate:130ef460eb84fe7a2591b027,207,exact-signal:f6505b325bddd16ecbe403f4,activation:501ee2eaa384b8268e4107a9,behaviour-cluster:1d60f65a29454d0d8dbfb0e7
GLOBAL_QUALITY,main,epoch-candidate:4582dc94ec12054dd69301cf,208,exact-signal:b17f7c5305d434a5c25bf45c,activation:cc0514e44f7c30c361793471,behaviour-cluster:c948b74c563ca57e476ad0d2
GLOBAL_QUALITY,main,epoch-candidate:19c9eb55a05a61b6ae7cc248,209,exact-signal:db9c43ab60bd3e9de1027016,activation:b536e7aed9ecdd603ac9e439,behaviour-cluster:13ba3418cdeecbe98061d6be
GLOBAL_QUALITY,main,epoch-candidate:5c7d3fb2718c339a0682c332,210,exact-signal:e363a02aae5b0f8f9d942f18,activation:1e584aac3416c85a5098bc3a,behaviour-cluster:3a22eb24581c3abce957d577
GLOBAL_QUALITY,main,epoch-candidate:011ddc5fae92bd91cf68b0d4,211,exact-signal:f67ad65a751566a0ab1ea02d,activation:751bf14c1d02374a5874ab28,behaviour-cluster:1ddb3828178eb11063ca6855
GLOBAL_QUALITY,main,epoch-candidate:aa593ef2953ac339748e8954,212,exact-signal:7ced695c700dd4b96fbdfb55,activation:3aa9635d1849ea3451ddb803,behaviour-cluster:cf27f7020c0df8c728acfd33
GLOBAL_QUALITY,main,epoch-candidate:8b2800b2dcc7d1bfae282b9c,213,exact-signal:6693ef0ed127f42a2e188022,activation:da1fd833f00e60dcf5b3b20a,behaviour-cluster:80922f013e8ccf8f9c086c62
GLOBAL_QUALITY,main,epoch-candidate:bf12c3901fd1649b7f62378c,214,exact-signal:47bcfc9c4404061a4e1dab3c,activation:44babe86b2c9336fa119635b,behaviour-cluster:61f9cb5682a1afa9a1214e77
GLOBAL_QUALITY,main,epoch-candidate:258ff27d5dd4f2507471cc8a,215,exact-signal:405f1d8a219c352d52033acf,activation:14af2cf58c5ba4c25b3ad911,behaviour-cluster:1ee3bd6a1dc7a064c77a9c29
GLOBAL_QUALITY,main,epoch-candidate:2924e49760e61790019dce90,216,exact-signal:e5d76ce7eda86bcdbb73644e,activation:2e088280c234a0fa7326c952,behaviour-cluster:15dfc3bd5b23ce74ff8479ed
GLOBAL_QUALITY,main,epoch-candidate:56e161211d9160af57292b3c,217,exact-signal:42e869d9c19bf98f0098877e,activation:8ded333c090420aadf4b4895,behaviour-cluster:2cc1c82b9d6e6d8056247f64
GLOBAL_QUALITY,main,epoch-candidate:8beba275fd1069587adf1ee5,218,exact-signal:ef4964cb051481196d26dc37,activation:c19b8dce66aff4334709223c,behaviour-cluster:516aceebff48f382e6f6dc8e
GLOBAL_QUALITY,main,epoch-candidate:05158d9e1fdaeeaf8c126112,219,exact-signal:cf40509faae64a6af34e9f7a,activation:7e2655a57611b88130a969b4,behaviour-cluster:938fd7da31d3c80a6098e221
GLOBAL_QUALITY,main,epoch-candidate:5217f2a121acdcb841cf37eb,220,exact-signal:6139639a41d87061095a02c5,activation:3b9be0a67c646fce0edcaf0f,behaviour-cluster:734ed918e6495746c26e7052
GLOBAL_QUALITY,main,epoch-candidate:812111e04dc6618d0ce8ffbb,221,exact-signal:ab1006982613623db93d2bf7,activation:173c3bab4926026129549bb2,behaviour-cluster:2b8b7624227871b10d4aa82f
GLOBAL_QUALITY,main,epoch-candidate:082bb8baee041a475ffb1bbd,222,exact-signal:6ae9886c61ae3ab9f72fa243,activation:dbcc156998c96921dd0f5dc9,behaviour-cluster:5b06af0016d27d779ebfc5fd
GLOBAL_QUALITY,main,epoch-candidate:5f08b73eccea34b4a7ccc131,223,exact-signal:66e0c99c4e1b292e05c4e5d9,activation:977f22c756a3319f2d7dde7e,behaviour-cluster:31e4367e575f2ee01b65fd6f
GLOBAL_QUALITY,main,epoch-candidate:084423346d5def629376f1f9,224,exact-signal:38becf59087a37bd2dfef282,activation:6f46ebc18d33dd2b9a4cd0a7,behaviour-cluster:2cc1c82b9d6e6d8056247f64
GLOBAL_QUALITY,main,epoch-candidate:2f8ae4a6c53ef05e66947063,225,exact-signal:fd0068062864eafd4d4e11c1,activation:15c18f0963aa9a8d6905d387,behaviour-cluster:e1d0edbf796152e9a6ec7d61
GLOBAL_QUALITY,main,epoch-candidate:2bed3a7756a04fc74318ef5f,226,exact-signal:6f39d032481498218871afc9,activation:ff71f5ccc345c8b3acc3fd09,behaviour-cluster:02f9fbee491eaff771241a93
GLOBAL_QUALITY,main,epoch-candidate:d9fa1eda343b969bc721a093,227,exact-signal:afb9cf2b181e34c69642a789,activation:972b9709fdfcf21d011e4093,behaviour-cluster:48e1fde8079278267219feec
GLOBAL_QUALITY,main,epoch-candidate:b0fa95651641e93b32824909,228,exact-signal:90116261e81a2ec7761a6cf9,activation:c1e93429bf65206ca51d50bd,behaviour-cluster:3b3161bc8817aa9475d4d546
GLOBAL_QUALITY,main,epoch-candidate:086e21ce2cdccaac1710b734,229,exact-signal:a209ee5d900c98b748f0db63,activation:a3660d0067fb468c10fa57e4,behaviour-cluster:c21f8298781acde477e37135
GLOBAL_QUALITY,main,epoch-candidate:5fc3ed6a195a330655776c97,230,exact-signal:30cdf97a7b22cb61fe8051b0,activation:0544cfbfe8fb5e7a847493b9,behaviour-cluster:f131817e6afd448ab07af976
GLOBAL_QUALITY,main,epoch-candidate:0df8bf1a5be240469547da4e,231,exact-signal:6e0e491b7e0c77ca22559b38,activation:8000e1880dd3c1ceb480d3ec,behaviour-cluster:c210ad3dd1ef9435c2b6af11
GLOBAL_QUALITY,main,epoch-candidate:05e30d24bb188a58b5ce41f5,232,exact-signal:fd30310a2bc5375c17cce7c3,activation:0b791c1fd1a3d232133f432d,behaviour-cluster:730371ff129309c9025559b6
GLOBAL_QUALITY,main,epoch-candidate:108ff1b668980f697f7ff07e,233,exact-signal:fa750d5867c4e59fa808f721,activation:8ded333c090420aadf4b4895,behaviour-cluster:2cc1c82b9d6e6d8056247f64
GLOBAL_QUALITY,main,epoch-candidate:0a29796d0645cbc116dd164e,234,exact-signal:5879841fa0f5cb8b93e932ff,activation:ecc81d0e0e1522610f128179,behaviour-cluster:2673bec469d99ecb0842bae4
GLOBAL_QUALITY,main,epoch-candidate:1350eed3188de515be2394bc,235,exact-signal:c18530856d621ae2a898317d,activation:8ded333c090420aadf4b4895,behaviour-cluster:2cc1c82b9d6e6d8056247f64
GLOBAL_QUALITY,main,epoch-candidate:49c2277e3237dee6c14aa0dd,236,exact-signal:cee7f5202d86d379b9c5085d,activation:c6c4d2f250ea8defd18dc719,behaviour-cluster:73a2dd97442b30e7e5842d93
GLOBAL_QUALITY,main,epoch-candidate:82ed801d089c36eebef60ddb,237,exact-signal:8b46cf3169b33ea71513290b,activation:c0d00e8dccd44dec418e0e93,behaviour-cluster:0d1a889c1ad593189303c467
GLOBAL_QUALITY,main,epoch-candidate:17e088e9bc891bc18098eff9,238,exact-signal:2621e0261df72a14498e5f79,activation:d930a70d58f77bc2d4c2c0ec,behaviour-cluster:3946ff76c444744f9bd89ca7
GLOBAL_QUALITY,main,epoch-candidate:75fe29fcf8b2a15762f1da01,239,exact-signal:5debd73b88cdf77b8c1cee4f,activation:a504a18ca402ebf306cbfe13,behaviour-cluster:9b60db990892cac6d8f968c3
GLOBAL_QUALITY,main,epoch-candidate:0701f69d260f8bb7c7958ad3,240,exact-signal:0511ab744fafd2b1baefe6f5,activation:7ac9a63150499c800ebf2d4b,behaviour-cluster:730371ff129309c9025559b6
GLOBAL_QUALITY,main,epoch-candidate:f4e57efcaa584d46f9c3cd3c,241,exact-signal:aa05cdcd3627764b000444b2,activation:635b77dfb1d7755e653dbce2,behaviour-cluster:8a5f26fc78d858a97a173387
GLOBAL_QUALITY,main,epoch-candidate:1cf413555bbc3dc7c66afb74,242,exact-signal:56fd458efd62a8ea4ac33aba,activation:72e75d6da61977c57c8dc951,behaviour-cluster:41c3a8b385b43fd32844bb80
GLOBAL_QUALITY,main,epoch-candidate:5373ca0faaca35816c3e44a7,243,exact-signal:c58a3b958b7b404a8d141ab9,activation:8ded333c090420aadf4b4895,behaviour-cluster:8a5f26fc78d858a97a173387
GLOBAL_QUALITY,main,epoch-candidate:068c002047bfc5274f120152,244,exact-signal:676e810bc1e7122bf8272f48,activation:ccca5364d0f70ad38d950b19,behaviour-cluster:f7207831cebab1fa66f7f186
GLOBAL_QUALITY,main,epoch-candidate:3ffdf0e0d2151462af0c37f2,245,exact-signal:8ee07570f9ae95010df21887,activation:2c09bf63c1be40ab77d53ffb,behaviour-cluster:5d7a1274efe715e1ba5c0179
GLOBAL_QUALITY,main,epoch-candidate:7832f97977fae8a43f1d8473,246,exact-signal:6de3f54fc5db4c315febeda1,activation:f160f75245e6baba1489bfe2,behaviour-cluster:d7849e409e3e69bbabd3bb13
GLOBAL_QUALITY,main,epoch-candidate:11b6b599435c1c13a7199dde,247,exact-signal:49deae771c648d7d4ba38566,activation:bd21c2a591699a95500faa1a,behaviour-cluster:86558e90f33d27f24d01cd05
