derived_feature_id,production_family,base_fields,base_field_families,transform,window_hours,requires_agg_features_available_mask,feature_available_lag_bars,cross_symbol_scope,zero_fill_allowed,missing_as_signal_allowed,same_hour_execution_allowed
Decay_12h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,Decay,12,True,12,same_symbol,False,False,False
RollingMin_12h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,RollingMin,12,True,12,same_symbol,False,False,False
RollingMax_12h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,RollingMax,12,True,12,same_symbol,False,False,False
ZScore_12h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,ZScore,12,True,12,same_symbol,False,False,False
TSMean_24h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,TSMean,24,True,24,same_symbol,False,False,False
TSStd_24h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,TSStd,24,True,24,same_symbol,False,False,False
Delta_24h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,Delta,24,True,24,same_symbol,False,False,False
Decay_24h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,Decay,24,True,24,same_symbol,False,False,False
RollingMin_24h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,RollingMin,24,True,24,same_symbol,False,False,False
RollingMax_24h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,RollingMax,24,True,24,same_symbol,False,False,False
ZScore_24h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,ZScore,24,True,24,same_symbol,False,False,False
TSMean_48h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,TSMean,48,True,48,same_symbol,False,False,False
TSStd_48h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,TSStd,48,True,48,same_symbol,False,False,False
Delta_48h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,Delta,48,True,48,same_symbol,False,False,False
Decay_48h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,Decay,48,True,48,same_symbol,False,False,False
RollingMin_48h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,RollingMin,48,True,48,same_symbol,False,False,False
RollingMax_48h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,RollingMax,48,True,48,same_symbol,False,False,False
ZScore_48h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,ZScore,48,True,48,same_symbol,False,False,False
TSMean_72h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,TSMean,72,True,72,same_symbol,False,False,False
TSStd_72h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,TSStd,72,True,72,same_symbol,False,False,False
Delta_72h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,Delta,72,True,72,same_symbol,False,False,False
Decay_72h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,Decay,72,True,72,same_symbol,False,False,False
RollingMin_72h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,RollingMin,72,True,72,same_symbol,False,False,False
RollingMax_72h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,RollingMax,72,True,72,same_symbol,False,False,False
ZScore_72h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,ZScore,72,True,72,same_symbol,False,False,False
TSMean_96h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,TSMean,96,True,96,same_symbol,False,False,False
TSStd_96h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,TSStd,96,True,96,same_symbol,False,False,False
Delta_96h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,Delta,96,True,96,same_symbol,False,False,False
Decay_96h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,Decay,96,True,96,same_symbol,False,False,False
RollingMin_96h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,RollingMin,96,True,96,same_symbol,False,False,False
RollingMax_96h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,RollingMax,96,True,96,same_symbol,False,False,False
ZScore_96h__agg_flow_accel_4h_vs_24h,rolling_self_reproduction,agg_flow_accel_4h_vs_24h,rolling,ZScore,96,True,96,same_symbol,False,False,False
TSMean_4h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,TSMean,4,True,4,same_symbol,False,False,False
TSStd_4h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,TSStd,4,True,4,same_symbol,False,False,False
Delta_4h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,Delta,4,True,4,same_symbol,False,False,False
Decay_4h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,Decay,4,True,4,same_symbol,False,False,False
RollingMin_4h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,RollingMin,4,True,4,same_symbol,False,False,False
RollingMax_4h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,RollingMax,4,True,4,same_symbol,False,False,False
ZScore_4h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,ZScore,4,True,4,same_symbol,False,False,False
TSMean_8h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,TSMean,8,True,8,same_symbol,False,False,False
TSStd_8h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,TSStd,8,True,8,same_symbol,False,False,False
Delta_8h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,Delta,8,True,8,same_symbol,False,False,False
Decay_8h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,Decay,8,True,8,same_symbol,False,False,False
RollingMin_8h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,RollingMin,8,True,8,same_symbol,False,False,False
RollingMax_8h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,RollingMax,8,True,8,same_symbol,False,False,False
ZScore_8h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,ZScore,8,True,8,same_symbol,False,False,False
TSMean_12h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,TSMean,12,True,12,same_symbol,False,False,False
TSStd_12h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,TSStd,12,True,12,same_symbol,False,False,False
Delta_12h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,Delta,12,True,12,same_symbol,False,False,False
Decay_12h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,Decay,12,True,12,same_symbol,False,False,False
RollingMin_12h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,RollingMin,12,True,12,same_symbol,False,False,False
RollingMax_12h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,RollingMax,12,True,12,same_symbol,False,False,False
ZScore_12h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,ZScore,12,True,12,same_symbol,False,False,False
TSMean_24h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,TSMean,24,True,24,same_symbol,False,False,False
TSStd_24h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,TSStd,24,True,24,same_symbol,False,False,False
Delta_24h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,Delta,24,True,24,same_symbol,False,False,False
Decay_24h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,Decay,24,True,24,same_symbol,False,False,False
RollingMin_24h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,RollingMin,24,True,24,same_symbol,False,False,False
RollingMax_24h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,RollingMax,24,True,24,same_symbol,False,False,False
ZScore_24h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,ZScore,24,True,24,same_symbol,False,False,False
TSMean_48h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,TSMean,48,True,48,same_symbol,False,False,False
TSStd_48h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,TSStd,48,True,48,same_symbol,False,False,False
Delta_48h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,Delta,48,True,48,same_symbol,False,False,False
Decay_48h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,Decay,48,True,48,same_symbol,False,False,False
RollingMin_48h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,RollingMin,48,True,48,same_symbol,False,False,False
RollingMax_48h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,RollingMax,48,True,48,same_symbol,False,False,False
ZScore_48h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,ZScore,48,True,48,same_symbol,False,False,False
TSMean_72h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,TSMean,72,True,72,same_symbol,False,False,False
TSStd_72h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,TSStd,72,True,72,same_symbol,False,False,False
Delta_72h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,Delta,72,True,72,same_symbol,False,False,False
Decay_72h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,Decay,72,True,72,same_symbol,False,False,False
RollingMin_72h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,RollingMin,72,True,72,same_symbol,False,False,False
RollingMax_72h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,RollingMax,72,True,72,same_symbol,False,False,False
ZScore_72h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,ZScore,72,True,72,same_symbol,False,False,False
TSMean_96h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,TSMean,96,True,96,same_symbol,False,False,False
TSStd_96h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,TSStd,96,True,96,same_symbol,False,False,False
Delta_96h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,Delta,96,True,96,same_symbol,False,False,False
Decay_96h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,Decay,96,True,96,same_symbol,False,False,False
RollingMin_96h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,RollingMin,96,True,96,same_symbol,False,False,False
RollingMax_96h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,RollingMax,96,True,96,same_symbol,False,False,False
ZScore_96h__agg_universe_notional,rolling_self_reproduction,agg_universe_notional,cross_symbol,ZScore,96,True,96,same_symbol,False,False,False
TSMean_4h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,TSMean,4,True,4,same_symbol,False,False,False
TSStd_4h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,TSStd,4,True,4,same_symbol,False,False,False
Delta_4h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,Delta,4,True,4,same_symbol,False,False,False
Decay_4h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,Decay,4,True,4,same_symbol,False,False,False
RollingMin_4h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,RollingMin,4,True,4,same_symbol,False,False,False
RollingMax_4h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,RollingMax,4,True,4,same_symbol,False,False,False
ZScore_4h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,ZScore,4,True,4,same_symbol,False,False,False
TSMean_8h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,TSMean,8,True,8,same_symbol,False,False,False
TSStd_8h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,TSStd,8,True,8,same_symbol,False,False,False
Delta_8h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,Delta,8,True,8,same_symbol,False,False,False
Decay_8h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,Decay,8,True,8,same_symbol,False,False,False
RollingMin_8h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,RollingMin,8,True,8,same_symbol,False,False,False
RollingMax_8h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,RollingMax,8,True,8,same_symbol,False,False,False
ZScore_8h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,ZScore,8,True,8,same_symbol,False,False,False
TSMean_12h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,TSMean,12,True,12,same_symbol,False,False,False
TSStd_12h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,TSStd,12,True,12,same_symbol,False,False,False
Delta_12h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,Delta,12,True,12,same_symbol,False,False,False
Decay_12h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,Decay,12,True,12,same_symbol,False,False,False
RollingMin_12h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,RollingMin,12,True,12,same_symbol,False,False,False
RollingMax_12h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,RollingMax,12,True,12,same_symbol,False,False,False
ZScore_12h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,ZScore,12,True,12,same_symbol,False,False,False
TSMean_24h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,TSMean,24,True,24,same_symbol,False,False,False
TSStd_24h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,TSStd,24,True,24,same_symbol,False,False,False
Delta_24h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,Delta,24,True,24,same_symbol,False,False,False
Decay_24h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,Decay,24,True,24,same_symbol,False,False,False
RollingMin_24h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,RollingMin,24,True,24,same_symbol,False,False,False
RollingMax_24h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,RollingMax,24,True,24,same_symbol,False,False,False
ZScore_24h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,ZScore,24,True,24,same_symbol,False,False,False
TSMean_48h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,TSMean,48,True,48,same_symbol,False,False,False
TSStd_48h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,TSStd,48,True,48,same_symbol,False,False,False
Delta_48h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,Delta,48,True,48,same_symbol,False,False,False
Decay_48h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,Decay,48,True,48,same_symbol,False,False,False
RollingMin_48h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,RollingMin,48,True,48,same_symbol,False,False,False
RollingMax_48h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,RollingMax,48,True,48,same_symbol,False,False,False
ZScore_48h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,ZScore,48,True,48,same_symbol,False,False,False
TSMean_72h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,TSMean,72,True,72,same_symbol,False,False,False
TSStd_72h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,TSStd,72,True,72,same_symbol,False,False,False
Delta_72h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,Delta,72,True,72,same_symbol,False,False,False
Decay_72h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,Decay,72,True,72,same_symbol,False,False,False
RollingMin_72h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,RollingMin,72,True,72,same_symbol,False,False,False
RollingMax_72h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,RollingMax,72,True,72,same_symbol,False,False,False
ZScore_72h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,ZScore,72,True,72,same_symbol,False,False,False
TSMean_96h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,TSMean,96,True,96,same_symbol,False,False,False
TSStd_96h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,TSStd,96,True,96,same_symbol,False,False,False
Delta_96h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,Delta,96,True,96,same_symbol,False,False,False
Decay_96h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,Decay,96,True,96,same_symbol,False,False,False
RollingMin_96h__agg_universe_signed_notional,rolling_self_reproduction,agg_universe_signed_notional,cross_symbol,RollingMin,96,True,96,same_symbol,False,False,False
