blueprint_id,root_subgraph_id,expression,level,candidate_role,semantic_pair,motif,skeleton_key,production_key
a7ff55r3_5d9042e844a0cec8,sg_785dde49c7d4c9f8,"Delta(trade_volume,72)",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_1d39996e97d5ace0,prod_e272a3b4327f04c1
a7ff55r3_4248d2f6fe3b0f0c,sg_ac7cc5746158c3fd,"Mean(trade_volume,72)",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_1d39996e97d5ace0,prod_bc06b4de2b6af4fb
a7ff55r3_ed6cee8c11091f22,sg_86a939f32e60305d,age_x_liquidity,L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_ca36cd3eaf5a3a94,prod_d5f5f2c20bd54997
a7ff55r3_53c7517c5d9a3f5f,sg_10d876d8a3e715c4,"Delta(age_x_liquidity,4)",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_1d39996e97d5ace0,prod_4f4feb729fcc9086
a7ff55r3_9e733f6330c59016,sg_3155c33f029fe5d0,"Mean(age_x_liquidity,4)",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_1d39996e97d5ace0,prod_9e6661e7d54e6712
a7ff55r3_277eebac43baf473,sg_e16ddf8ae4310694,"ZScore(Mean(age_x_liquidity,4))",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_a311ee3fdacdeca2,prod_445c1470cb7c3eac
a7ff55r3_ed16b93221590940,sg_1b41ee9109e27351,"Delta(age_x_liquidity,8)",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_1d39996e97d5ace0,prod_7d2758d4c1eca914
a7ff55r3_9a61b481387b8c03,sg_446bfdcbb1376687,"Mean(age_x_liquidity,8)",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_1d39996e97d5ace0,prod_9024d2353f017101
a7ff55r3_1c9200cea7950cb8,sg_9f61e62fa7630a89,"ZScore(Mean(age_x_liquidity,8))",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_a311ee3fdacdeca2,prod_61ffd582c31f49b7
a7ff55r3_aed3d07b32a7c1f3,sg_97782f911f8fe920,"Delta(age_x_liquidity,24)",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_1d39996e97d5ace0,prod_606c2b5334d66f8c
a7ff55r3_eae0a033eac8194e,sg_dbc5b2065e1f57df,"Mean(age_x_liquidity,24)",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_1d39996e97d5ace0,prod_b7be1161e6d0c530
a7ff55r3_6b255b1609fed6de,sg_73adf1003b73379a,"ZScore(Mean(age_x_liquidity,24))",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_a311ee3fdacdeca2,prod_0b57055d25c776a6
a7ff55r3_7ddfd882a3c2075f,sg_fce5110964b5271e,"Delta(age_x_liquidity,72)",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_1d39996e97d5ace0,prod_0050116199eafa65
a7ff55r3_c2057e02a118fe92,sg_c281fdc147dfffa8,"Mean(age_x_liquidity,72)",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_1d39996e97d5ace0,prod_2debef461ebe59b3
a7ff55r3_c70403f0bed79d17,sg_b60379fd26fe9612,liquidity_rank_active_universe,L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_ca36cd3eaf5a3a94,prod_07af5c46ff78c36d
a7ff55r3_1f314ed12c341ea5,sg_24faf636dfea8538,"Delta(liquidity_rank_active_universe,4)",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_1d39996e97d5ace0,prod_aa4f3be59f09e8b0
a7ff55r3_00439980e4a31870,sg_3ac77b9ba6c6e35b,"Mean(liquidity_rank_active_universe,4)",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_1d39996e97d5ace0,prod_5a137b6ad1fbc945
a7ff55r3_f46a2acc3a33042e,sg_99dbe71c0ec1f543,"ZScore(Mean(liquidity_rank_active_universe,4))",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_a311ee3fdacdeca2,prod_101d2bb8589f10ee
a7ff55r3_f60dae8df7ab3887,sg_d096de912619edc1,"Delta(liquidity_rank_active_universe,8)",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_1d39996e97d5ace0,prod_35ddf18b61402741
a7ff55r3_26496c85242f3f61,sg_7cc1f604508a518e,"Mean(liquidity_rank_active_universe,8)",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_1d39996e97d5ace0,prod_e7f02ce609b8075e
a7ff55r3_f28ae07c63216b58,sg_e323d3a692948415,"ZScore(Mean(liquidity_rank_active_universe,8))",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_a311ee3fdacdeca2,prod_93283174f306523f
a7ff55r3_327fcc8e57a38686,sg_a1155be753a41e56,"Delta(liquidity_rank_active_universe,24)",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_1d39996e97d5ace0,prod_780b37a9a5c6b45f
a7ff55r3_69892dff1bbedc57,sg_67f6a417d7f6b1b3,"Mean(liquidity_rank_active_universe,24)",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_1d39996e97d5ace0,prod_88f59c8c99b9eb08
a7ff55r3_6e0ab2c2a5cd8522,sg_2e6429a8a04fbef0,"ZScore(Mean(liquidity_rank_active_universe,24))",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_a311ee3fdacdeca2,prod_fccdb83d481e42f1
a7ff55r3_22fb1a05dcee9007,sg_8d4b5212065641ff,"Delta(liquidity_rank_active_universe,72)",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_1d39996e97d5ace0,prod_d78b3839f336eed4
a7ff55r3_f03412e89018d43c,sg_5c2e87f9f0e9e183,"Mean(liquidity_rank_active_universe,72)",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_1d39996e97d5ace0,prod_508c2ba57557a03c
a7ff55r3_44906b7d8fc1b922,sg_72e4ae25c0ae58c6,log_quote_volume_168h,L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_ca36cd3eaf5a3a94,prod_da73688f5077b863
a7ff55r3_79692a307034166f,sg_b8b11cdd6e5fbc8e,"Delta(log_quote_volume_168h,4)",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_1d39996e97d5ace0,prod_b8620f92e9d758c4
a7ff55r3_ba2a73ce8b6d3aaa,sg_467d1a8650a90179,"Mean(log_quote_volume_168h,4)",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_1d39996e97d5ace0,prod_890eb2779f0f3cd6
a7ff55r3_a6471cdb800288da,sg_44b52576f95e4fe0,"ZScore(Mean(log_quote_volume_168h,4))",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_a311ee3fdacdeca2,prod_fd59c764fb65af03
a7ff55r3_5a5db2635f9f8c60,sg_1cc99b77edbf5714,"Delta(log_quote_volume_168h,8)",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_1d39996e97d5ace0,prod_3eece34f1e8d7b51
a7ff55r3_a503d5785421cc60,sg_f16379fb4c3dd7ab,"Mean(log_quote_volume_168h,8)",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_1d39996e97d5ace0,prod_48140e739a3d00da
a7ff55r3_04bfc70549eef806,sg_25e5e43ff837d0cc,"ZScore(Mean(log_quote_volume_168h,8))",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_a311ee3fdacdeca2,prod_83a668e004082c66
a7ff55r3_8beadbf5cdc5cfa1,sg_52aecc73d864952d,"Delta(log_quote_volume_168h,24)",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_1d39996e97d5ace0,prod_731f6f624ffbeb35
a7ff55r3_1151a375ac919483,sg_0f0ea689a355af52,"Mean(log_quote_volume_168h,24)",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_1d39996e97d5ace0,prod_f486528fca0d94b6
a7ff55r3_72deb7802f87137c,sg_9c9098ce93e29943,"ZScore(Mean(log_quote_volume_168h,24))",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_a311ee3fdacdeca2,prod_a9e8adba8c1a28ec
a7ff55r3_68bcdfca404b5c0d,sg_c846f4da35aca698,"Delta(log_quote_volume_168h,72)",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_1d39996e97d5ace0,prod_2e6f7d335daca199
a7ff55r3_60190fe9959a6cbc,sg_b28be3e385e74c93,"Mean(log_quote_volume_168h,72)",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_1d39996e97d5ace0,prod_4140f1f02ae060d9
a7ff55r3_7f00447fe81a9d93,sg_068987765b215e39,median_quote_volume_168h,L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_ca36cd3eaf5a3a94,prod_9fe183862ff2170f
a7ff55r3_10dd87ec1d0502cf,sg_cf9509798d1f6124,"Delta(median_quote_volume_168h,4)",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_1d39996e97d5ace0,prod_96f156f20094dd7c
a7ff55r3_a8a6a4cc1bccad54,sg_2764fa5e8798c534,"Mean(median_quote_volume_168h,4)",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_1d39996e97d5ace0,prod_7a5fcdc1c9421b54
a7ff55r3_5b8b0a6e1d8330be,sg_2c99d716cfdf3979,"ZScore(Mean(median_quote_volume_168h,4))",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_a311ee3fdacdeca2,prod_f476f5e2d134e221
a7ff55r3_c04bd2a7f41d436d,sg_7ea1eeeb26f51c16,"Delta(median_quote_volume_168h,8)",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_1d39996e97d5ace0,prod_d75696383f378ee9
a7ff55r3_8930b016001c22a8,sg_c07cb549a83bdf08,"Mean(median_quote_volume_168h,8)",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_1d39996e97d5ace0,prod_aace5565503d3510
a7ff55r3_b5c29f0a6a9633ad,sg_7c2c3de7549dd95e,"ZScore(Mean(median_quote_volume_168h,8))",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_a311ee3fdacdeca2,prod_26071f1ac673bec7
a7ff55r3_893b952116551d8b,sg_bec0a9182f2f9c22,"Delta(median_quote_volume_168h,24)",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_1d39996e97d5ace0,prod_ad67c5fe9ba397b4
a7ff55r3_4269b58a9645c1eb,sg_0a7c74d18a94c4f5,"Mean(median_quote_volume_168h,24)",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_1d39996e97d5ace0,prod_a8dc09167143338b
a7ff55r3_96663e68809f6ded,sg_cc5a84c0914b09e8,"ZScore(Mean(median_quote_volume_168h,24))",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_a311ee3fdacdeca2,prod_b348a144729521a7
a7ff55r3_4a643a98424455fe,sg_8a1cb4296dce09f4,"Delta(median_quote_volume_168h,72)",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_1d39996e97d5ace0,prod_b82d880e981aaff9
a7ff55r3_d05ad422855d76c2,sg_5ef158a5408b3bd1,"Mean(median_quote_volume_168h,72)",L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_1d39996e97d5ace0,prod_1ee5ef61c9c2038e
a7ff55r3_80efad3316dafd70,sg_b9d70b876ab845fc,open_interest_change_24h,L1_repaired_single_field_transform,exploratory_signal_probe,open_interest_like,single,skel_ca36cd3eaf5a3a94,prod_96d9b9e10cf572b3
a7ff55r3_4f3a6fbdf2c05eae,sg_d7c547650d5477a4,"Delta(open_interest_change_24h,4)",L1_repaired_single_field_transform,exploratory_signal_probe,open_interest_like,single,skel_1d39996e97d5ace0,prod_9052bf57e7ae71ca
a7ff55r3_b979fdb135638f99,sg_a363508e2ec7813a,"Mean(open_interest_change_24h,4)",L1_repaired_single_field_transform,exploratory_signal_probe,open_interest_like,single,skel_1d39996e97d5ace0,prod_039ab38c741b3c1e
a7ff55r3_9e07ba80e6e59ee5,sg_a3709d5a6dc49965,"ZScore(Mean(open_interest_change_24h,4))",L1_repaired_single_field_transform,exploratory_signal_probe,open_interest_like,single,skel_a311ee3fdacdeca2,prod_4ec932c7677daa6c
a7ff55r3_e51ce8709ed0e036,sg_121aff9cfcf71238,"Delta(open_interest_change_24h,8)",L1_repaired_single_field_transform,exploratory_signal_probe,open_interest_like,single,skel_1d39996e97d5ace0,prod_0a159b05d290cb12
a7ff55r3_2f60d9be538e8e89,sg_d9b848c1d1c7cc10,"Mean(open_interest_change_24h,8)",L1_repaired_single_field_transform,exploratory_signal_probe,open_interest_like,single,skel_1d39996e97d5ace0,prod_ff65c7203e59ec01
a7ff55r3_0e46f34bf5a9c4d4,sg_d2e250ec801bc82e,"ZScore(Mean(open_interest_change_24h,8))",L1_repaired_single_field_transform,exploratory_signal_probe,open_interest_like,single,skel_a311ee3fdacdeca2,prod_705f8c036117cbe3
a7ff55r3_8bc6edddb7196186,sg_7be3d6758644e7af,"Delta(open_interest_change_24h,24)",L1_repaired_single_field_transform,exploratory_signal_probe,open_interest_like,single,skel_1d39996e97d5ace0,prod_97cff3931794216b
a7ff55r3_3d0654b55f5bd0f6,sg_f03f4c987be70315,"Mean(open_interest_change_24h,24)",L1_repaired_single_field_transform,exploratory_signal_probe,open_interest_like,single,skel_1d39996e97d5ace0,prod_1683253dd52a32f8
a7ff55r3_b1f08ff03cf7c614,sg_126fc5b2c1930634,"ZScore(Mean(open_interest_change_24h,24))",L1_repaired_single_field_transform,exploratory_signal_probe,open_interest_like,single,skel_a311ee3fdacdeca2,prod_97b1c1fd99b0c33d
a7ff55r3_df8528b9612044bc,sg_e504b542f8580025,"Delta(open_interest_change_24h,72)",L1_repaired_single_field_transform,exploratory_signal_probe,open_interest_like,single,skel_1d39996e97d5ace0,prod_bb27f1464c2199fc
a7ff55r3_c47b4993368c30b2,sg_294852241c172575,"Mean(open_interest_change_24h,72)",L1_repaired_single_field_transform,exploratory_signal_probe,open_interest_like,single,skel_1d39996e97d5ace0,prod_e4fb13269050d5d8
a7ff55r3_8672436e85a63f74,sg_9ad48ccaeda9d19c,realized_vol_168h,L1_repaired_single_field_transform,exploratory_signal_probe,volatility_like,single,skel_ca36cd3eaf5a3a94,prod_25d48c3b7bd18025
a7ff55r3_78e504bd116c120b,sg_71e69d0e38166bbe,"Delta(realized_vol_168h,4)",L1_repaired_single_field_transform,exploratory_signal_probe,volatility_like,single,skel_1d39996e97d5ace0,prod_1ded134c52a11d86
a7ff55r3_22e8a7fd882e8b3e,sg_4aa484ded8aac3c7,"Mean(realized_vol_168h,4)",L1_repaired_single_field_transform,exploratory_signal_probe,volatility_like,single,skel_1d39996e97d5ace0,prod_677d3864916105a4
a7ff55r3_c46816e4a2954f4e,sg_ae8851921a8baaa5,"ZScore(Mean(realized_vol_168h,4))",L1_repaired_single_field_transform,exploratory_signal_probe,volatility_like,single,skel_a311ee3fdacdeca2,prod_87dafe03c04a70c8
a7ff55r3_1b3edff87883f736,sg_3d6381109080b9da,"Delta(realized_vol_168h,8)",L1_repaired_single_field_transform,exploratory_signal_probe,volatility_like,single,skel_1d39996e97d5ace0,prod_3d89897bed0f5757
a7ff55r3_600bcd122c801763,sg_705b04e4d3447aa1,"Mean(realized_vol_168h,8)",L1_repaired_single_field_transform,exploratory_signal_probe,volatility_like,single,skel_1d39996e97d5ace0,prod_3f191509d6c70fda
a7ff55r3_81363d6399e8d19d,sg_fcc3ecbea9ab5858,"ZScore(Mean(realized_vol_168h,8))",L1_repaired_single_field_transform,exploratory_signal_probe,volatility_like,single,skel_a311ee3fdacdeca2,prod_205d7bef0747a06b
a7ff55r3_8d8da648cc1e0aad,sg_d3565dc44cec8d4d,"Delta(realized_vol_168h,24)",L1_repaired_single_field_transform,exploratory_signal_probe,volatility_like,single,skel_1d39996e97d5ace0,prod_0b6b39be9a555afb
a7ff55r3_87066df41a4b6402,sg_6da7ed64121609aa,"Mean(realized_vol_168h,24)",L1_repaired_single_field_transform,exploratory_signal_probe,volatility_like,single,skel_1d39996e97d5ace0,prod_80e2680234ef6ff2
a7ff55r3_fb2d9e11576cc898,sg_91b57626e0858e65,"ZScore(Mean(realized_vol_168h,24))",L1_repaired_single_field_transform,exploratory_signal_probe,volatility_like,single,skel_a311ee3fdacdeca2,prod_0a420dccd3284618
a7ff55r3_f0842df1e86996b3,sg_ccd3add422d43757,"Delta(realized_vol_168h,72)",L1_repaired_single_field_transform,exploratory_signal_probe,volatility_like,single,skel_1d39996e97d5ace0,prod_ff89b4f7e558377d
a7ff55r3_2e889f8a967b58ba,sg_3eb637d9c8908643,"Mean(realized_vol_168h,72)",L1_repaired_single_field_transform,exploratory_signal_probe,volatility_like,single,skel_1d39996e97d5ace0,prod_06f4ed30ce663be3
a7ff55r3_39d661e7aa8f8481,sg_ed46e96b41697722,realized_vol_24h,L1_repaired_single_field_transform,exploratory_signal_probe,volatility_like,single,skel_ca36cd3eaf5a3a94,prod_1e56b7b78d3d465f
a7ff55r3_5b49424e79213633,sg_51d15e6fd2e3ada2,"Delta(realized_vol_24h,4)",L1_repaired_single_field_transform,exploratory_signal_probe,volatility_like,single,skel_1d39996e97d5ace0,prod_19b00b63e3ce4a32
a7ff55r3_603056311a81c597,sg_85632cff66655fc8,"Mean(realized_vol_24h,4)",L1_repaired_single_field_transform,exploratory_signal_probe,volatility_like,single,skel_1d39996e97d5ace0,prod_b573ef48e1213f4a
a7ff55r3_8e2bb5a2df91c4c0,sg_27606b9a67ce07d8,"ZScore(Mean(realized_vol_24h,4))",L1_repaired_single_field_transform,exploratory_signal_probe,volatility_like,single,skel_a311ee3fdacdeca2,prod_4cc3f4794fad3892
a7ff55r3_5045c2ab509697a5,sg_8bdc602e1d736006,"Delta(realized_vol_24h,8)",L1_repaired_single_field_transform,exploratory_signal_probe,volatility_like,single,skel_1d39996e97d5ace0,prod_65f0140ac6f99c77
a7ff55r3_44bd519e3beb3f15,sg_508fc3f242bf71f3,"Mean(realized_vol_24h,8)",L1_repaired_single_field_transform,exploratory_signal_probe,volatility_like,single,skel_1d39996e97d5ace0,prod_86fcd9a2bd443a8d
a7ff55r3_52efad415d31adb6,sg_b8d3206f61b316e3,"ZScore(Mean(realized_vol_24h,8))",L1_repaired_single_field_transform,exploratory_signal_probe,volatility_like,single,skel_a311ee3fdacdeca2,prod_a559d0296883e5c6
a7ff55r3_9af301a491230230,sg_5f37f6e98fc19342,"Delta(realized_vol_24h,24)",L1_repaired_single_field_transform,exploratory_signal_probe,volatility_like,single,skel_1d39996e97d5ace0,prod_8664e0abf3a3809a
a7ff55r3_61aace94b738f420,sg_47713f655a4afb9c,"Mean(realized_vol_24h,24)",L1_repaired_single_field_transform,exploratory_signal_probe,volatility_like,single,skel_1d39996e97d5ace0,prod_2229de7d3bcf73df
a7ff55r3_7b079fc4e8893f6f,sg_480588570936ae0e,"ZScore(Mean(realized_vol_24h,24))",L1_repaired_single_field_transform,exploratory_signal_probe,volatility_like,single,skel_a311ee3fdacdeca2,prod_e164a1ffb115018b
a7ff55r3_1d4fa8e38964c763,sg_abb940abe325a3b6,"Delta(realized_vol_24h,72)",L1_repaired_single_field_transform,exploratory_signal_probe,volatility_like,single,skel_1d39996e97d5ace0,prod_e02d3ae3c7512588
a7ff55r3_8f4d657821679d30,sg_0497d9eaf6c742fd,"Mean(realized_vol_24h,72)",L1_repaired_single_field_transform,exploratory_signal_probe,volatility_like,single,skel_1d39996e97d5ace0,prod_e5729de7f4e9faa0
a7ff55r3_fbcca708b5c6cff5,sg_af328aa37cf5a1ce,taker_buy_volume,L1_repaired_single_field_transform,exploratory_signal_probe,taker_flow_like,single,skel_ca36cd3eaf5a3a94,prod_938832d3ee672549
a7ff55r3_586447fa002c77a0,sg_95364adf9f607650,"Delta(taker_buy_volume,4)",L1_repaired_single_field_transform,exploratory_signal_probe,taker_flow_like,single,skel_1d39996e97d5ace0,prod_d04f4676e9adc3c5
a7ff55r3_b236d7c800eae57b,sg_c9a12f9b344695f7,"Mean(taker_buy_volume,4)",L1_repaired_single_field_transform,exploratory_signal_probe,taker_flow_like,single,skel_1d39996e97d5ace0,prod_94f24b59d2c145b5
a7ff55r3_8a32b20b1d346264,sg_ad984ea9ddb11f22,"ZScore(Mean(taker_buy_volume,4))",L1_repaired_single_field_transform,exploratory_signal_probe,taker_flow_like,single,skel_a311ee3fdacdeca2,prod_546b7b350224e5e6
a7ff55r3_c9438d181dcaa0f3,sg_64844c0b175a55b2,"Delta(taker_buy_volume,8)",L1_repaired_single_field_transform,exploratory_signal_probe,taker_flow_like,single,skel_1d39996e97d5ace0,prod_9f2ddbdc287f575a
a7ff55r3_cf95c70271707ddf,sg_a9e8fd0b4f388fef,"Mean(taker_buy_volume,8)",L1_repaired_single_field_transform,exploratory_signal_probe,taker_flow_like,single,skel_1d39996e97d5ace0,prod_9e3beb566f2a7140
a7ff55r3_fcaf5b1334a8782e,sg_22f833e614388326,"ZScore(Mean(taker_buy_volume,8))",L1_repaired_single_field_transform,exploratory_signal_probe,taker_flow_like,single,skel_a311ee3fdacdeca2,prod_4bb7c3bb488e1084
a7ff55r3_4ed00520b9730b67,sg_ed5c65a0beb1c844,"Delta(taker_buy_volume,24)",L1_repaired_single_field_transform,exploratory_signal_probe,taker_flow_like,single,skel_1d39996e97d5ace0,prod_419f41584090631b
a7ff55r3_c9f03f398cde7199,sg_d6f425515aa7139a,"Mean(taker_buy_volume,24)",L1_repaired_single_field_transform,exploratory_signal_probe,taker_flow_like,single,skel_1d39996e97d5ace0,prod_73066f65a7b65a01
a7ff55r3_4567e5a66b6980a8,sg_78424e2f4a92fb52,"ZScore(Mean(taker_buy_volume,24))",L1_repaired_single_field_transform,exploratory_signal_probe,taker_flow_like,single,skel_a311ee3fdacdeca2,prod_d783a6a0fddd26b5
a7ff55r3_241fbfdd3975672c,sg_beb9726aaf883648,"Delta(taker_buy_volume,72)",L1_repaired_single_field_transform,exploratory_signal_probe,taker_flow_like,single,skel_1d39996e97d5ace0,prod_0062bca78323b974
a7ff55r3_9a6aed411ca8eb37,sg_02561acbccfb8cf8,"Mean(taker_buy_volume,72)",L1_repaired_single_field_transform,exploratory_signal_probe,taker_flow_like,single,skel_1d39996e97d5ace0,prod_8d917cd625569c8a
a7ff55r3_857b6f8b26c90859,sg_312b6a1bff2e6ab7,trade_count_168h,L1_repaired_single_field_transform,exploratory_signal_probe,liquidity_like,single,skel_ca36cd3eaf5a3a94,prod_2ab31df709b6e9ef
